Timestamp,Device Name,Temperature (°C),Frequency (Hz),Voltage (V),Configuration,Duty Cycle (%),Current (A)
2025-07-24 15:54:22,GPI65015DFN,40,13000000,200,Single Conduction,50,0.13885956
2025-07-24 15:54:24,GPI65015DFN,40,13000000,200,Single Conduction,50,0.13876138
2025-07-24 15:54:26,GPI65015DFN,40,13000000,200,Single Conduction,50,0.13880325
2025-07-24 15:54:28,GPI65015DFN,40,13000000,200,Single Conduction,50,0.13886104
2025-07-24 15:54:30,GPI65015DFN,40,13000000,200,Single Conduction,50,0.13891365
2025-07-24 15:54:32,GPI65015DFN,40,13000000,200,Single Conduction,50,0.13891019
2025-07-24 15:54:34,GPI65015DFN,40,13000000,200,Single Conduction,50,0.13897194
2025-07-24 15:54:36,GPI65015DFN,40,13000000,200,Single Conduction,50,0.13906591
2025-07-24 15:54:38,GPI65015DFN,40,13000000,200,Single Conduction,50,0.13914433
2025-07-24 15:54:40,GPI65015DFN,40,13000000,200,Single Conduction,50,0.13921435
2025-07-24 15:54:42,GPI65015DFN,40,13000000,200,Single Conduction,50,0.13925276
2025-07-24 15:54:44,GPI65015DFN,40,13000000,200,Single Conduction,50,0.13930376
2025-07-24 15:54:45,GPI65015DFN,40,13000000,200,Single Conduction,50,0.1393618
2025-07-24 15:54:47,GPI65015DFN,40,13000000,200,Single Conduction,50,0.13940416
2025-07-24 15:54:49,GPI65015DFN,40,13000000,200,Single Conduction,50,0.13943244
2025-07-24 15:54:51,GPI65015DFN,40,13000000,200,Single Conduction,50,0.13949073
2025-07-24 15:54:53,GPI65015DFN,40,13000000,200,Single Conduction,50,0.13953494
2025-07-24 15:54:55,GPI65015DFN,40,13000000,200,Single Conduction,50,0.13956347
2025-07-24 15:54:57,GPI65015DFN,40,13000000,200,Single Conduction,50,0.13959224
2025-07-24 15:54:58,GPI65015DFN,40,13000000,200,Single Conduction,50,0.13963423
2025-07-24 15:55:00,GPI65015DFN,40,13000000,200,Single Conduction,50,0.13965769
2025-07-24 15:55:02,GPI65015DFN,40,13000000,200,Single Conduction,50,0.13968189
2025-07-24 15:55:04,GPI65015DFN,40,13000000,200,Single Conduction,50,0.13966708
2025-07-24 15:55:06,GPI65015DFN,40,13000000,200,Single Conduction,50,0.13970128
2025-07-24 15:55:08,GPI65015DFN,40,13000000,200,Single Conduction,50,0.13972746
2025-07-24 15:55:10,GPI65015DFN,40,13000000,200,Single Conduction,50,0.13974636
2025-07-24 15:55:12,GPI65015DFN,40,13000000,200,Single Conduction,50,0.13972351
2025-07-24 15:55:14,GPI65015DFN,40,13000000,200,Single Conduction,50,0.13976525
2025-07-24 15:55:16,GPI65015DFN,40,13000000,200,Single Conduction,50,0.13979501
2025-07-24 15:55:18,GPI65015DFN,40,13000000,200,Single Conduction,50,0.13979958
2025-07-24 15:55:19,GPI65015DFN,40,13000000,200,Single Conduction,50,0.13980539
2025-07-24 15:55:21,GPI65015DFN,40,13000000,200,Single Conduction,50,0.13981774

FINAL_READINGS,49.5878862,2.1612995384089,0.13981774,12900000.0,1.3779122690616
