Timestamp,Device Name,Temperature (°C),Frequency (Hz),Voltage (V),Configuration,Duty Cycle (%),Current (A)
2025-09-28 21:56:46,EPC2307,40,6000000,200,Dual Conduction,25,0.011336904
2025-09-28 21:56:47,EPC2307,40,6000000,200,Dual Conduction,25,0.011335274
2025-09-28 21:56:49,EPC2307,40,6000000,200,Dual Conduction,25,0.011333572
2025-09-28 21:56:51,EPC2307,40,6000000,200,Dual Conduction,25,0.011332102
2025-09-28 21:56:53,EPC2307,40,6000000,200,Dual Conduction,25,0.011330862
2025-09-28 21:56:55,EPC2307,40,6000000,200,Dual Conduction,25,0.011329602
2025-09-28 21:56:57,EPC2307,40,6000000,200,Dual Conduction,25,0.011328205
2025-09-28 21:56:59,EPC2307,40,6000000,200,Dual Conduction,25,0.011326902
2025-09-28 21:57:01,EPC2307,40,6000000,200,Dual Conduction,25,0.011325686
2025-09-28 21:57:02,EPC2307,40,6000000,200,Dual Conduction,25,0.011324433
2025-09-28 21:57:04,EPC2307,40,6000000,200,Dual Conduction,25,0.011323371
2025-09-28 21:57:06,EPC2307,40,6000000,200,Dual Conduction,25,0.011322547
2025-09-28 21:57:08,EPC2307,40,6000000,200,Dual Conduction,25,0.01132165
2025-09-28 21:57:10,EPC2307,40,6000000,200,Dual Conduction,25,0.011320033
2025-09-28 21:57:11,EPC2307,40,6000000,200,Dual Conduction,25,0.011321614
2025-09-28 21:57:13,EPC2307,40,6000000,200,Dual Conduction,25,0.01131922
2025-09-28 21:57:15,EPC2307,40,6000000,200,Dual Conduction,25,0.011318328
2025-09-28 21:57:17,EPC2307,40,6000000,200,Dual Conduction,25,0.011317644
2025-09-28 21:57:19,EPC2307,40,6000000,200,Dual Conduction,25,0.011317074
2025-09-28 21:57:21,EPC2307,40,6000000,200,Dual Conduction,25,0.011316247
2025-09-28 21:57:23,EPC2307,40,6000000,200,Dual Conduction,25,0.011315558
2025-09-28 21:57:25,EPC2307,40,6000000,200,Dual Conduction,25,0.011314745
2025-09-28 21:57:27,EPC2307,40,6000000,200,Dual Conduction,25,0.011314078
2025-09-28 21:57:29,EPC2307,40,6000000,200,Dual Conduction,25,0.01131379
2025-09-28 21:57:30,EPC2307,40,6000000,200,Dual Conduction,25,0.011313181
2025-09-28 21:57:32,EPC2307,40,6000000,200,Dual Conduction,25,0.011312514
2025-09-28 21:57:34,EPC2307,40,6000000,200,Dual Conduction,25,0.011312091
2025-09-28 21:57:36,EPC2307,40,6000000,200,Dual Conduction,25,0.011320456
2025-09-28 21:57:38,EPC2307,40,6000000,200,Dual Conduction,25,0.011311056
2025-09-28 21:57:40,EPC2307,40,6000000,200,Dual Conduction,25,0.011309746
2025-09-28 21:57:42,EPC2307,40,6000000,200,Dual Conduction,25,0.011309489
2025-09-28 21:57:44,EPC2307,40,6000000,200,Dual Conduction,25,0.01130917
2025-09-28 21:57:45,EPC2307,40,6000000,200,Dual Conduction,25,0.011313764

FINAL_READINGS,35.1495456,1.3760065116125,0.011313764,6500000.0,0.959999973709519,100.0
