Timestamp,Device Name,Temperature (°C),Frequency (Hz),Voltage (V),Configuration,Duty Cycle (%),Current (A)
2025-06-23 13:05:33,140D2,40,27000000,300,Single Conduction,25,0.21921588
2025-06-23 13:05:36,140D2,40,27000000,300,Single Conduction,25,0.21905031
2025-06-23 13:05:38,140D2,40,27000000,300,Single Conduction,25,0.21890849
2025-06-23 13:05:41,140D2,40,27000000,300,Single Conduction,25,0.21882845
2025-06-23 13:05:44,140D2,40,27000000,300,Single Conduction,25,0.21869836
2025-06-23 13:05:47,140D2,40,27000000,300,Single Conduction,25,0.21855998
2025-06-23 13:05:50,140D2,40,27000000,300,Single Conduction,25,0.21843871
2025-06-23 13:05:53,140D2,40,27000000,300,Single Conduction,25,0.21834424
2025-06-23 13:05:56,140D2,40,27000000,300,Single Conduction,25,0.21824072
2025-06-23 13:05:59,140D2,40,27000000,300,Single Conduction,25,0.21815199
2025-06-23 13:06:02,140D2,40,27000000,300,Single Conduction,25,0.21801795
2025-06-23 13:06:04,140D2,40,27000000,300,Single Conduction,25,0.2179443
2025-06-23 13:06:07,140D2,40,27000000,300,Single Conduction,25,0.21788634
2025-06-23 13:06:10,140D2,40,27000000,300,Single Conduction,25,0.21782021
2025-06-23 13:06:13,140D2,40,27000000,300,Single Conduction,25,0.217702
2025-06-23 13:06:16,140D2,40,27000000,300,Single Conduction,25,0.21760447
2025-06-23 13:06:19,140D2,40,27000000,300,Single Conduction,25,0.21751626
2025-06-23 13:06:22,140D2,40,27000000,300,Single Conduction,25,0.21749571
2025-06-23 13:06:25,140D2,40,27000000,300,Single Conduction,25,0.2174532
2025-06-23 13:06:28,140D2,40,27000000,300,Single Conduction,25,0.21733729
2025-06-23 13:06:30,140D2,40,27000000,300,Single Conduction,25,0.21725035
