2025-07-16 16:35:04,GPI65030DFN,80,13000000,400,Single Conduction,50,0.24109266
2025-07-16 16:35:05,GPI65030DFN,80,13000000,400,Single Conduction,50,0.2411391
2025-07-16 16:35:07,GPI65030DFN,80,13000000,400,Single Conduction,50,0.24129892
2025-07-16 16:35:09,GPI65030DFN,80,13000000,400,Single Conduction,50,0.24134621
2025-07-16 16:35:11,GPI65030DFN,80,13000000,400,Single Conduction,50,0.24134313
2025-07-16 16:35:13,GPI65030DFN,80,13000000,400,Single Conduction,50,0.2414555
2025-07-16 16:35:15,GPI65030DFN,80,13000000,400,Single Conduction,50,0.24186402
2025-07-16 16:35:17,GPI65030DFN,80,13000000,400,Single Conduction,50,0.24185883
2025-07-16 16:35:19,GPI65030DFN,80,13000000,400,Single Conduction,50,0.24180227
2025-07-16 16:35:21,GPI65030DFN,80,13000000,400,Single Conduction,50,0.2418739
2025-07-16 16:35:23,GPI65030DFN,80,13000000,400,Single Conduction,50,0.24193391
2025-07-16 16:35:25,GPI65030DFN,80,13000000,400,Single Conduction,50,0.24202974
2025-07-16 16:35:27,GPI65030DFN,80,13000000,400,Single Conduction,50,0.24212545
2025-07-16 16:35:28,GPI65030DFN,80,13000000,400,Single Conduction,50,0.24211656
2025-07-16 16:35:30,GPI65030DFN,80,13000000,400,Single Conduction,50,0.24204802
2025-07-16 16:35:32,GPI65030DFN,80,13000000,400,Single Conduction,50,0.24226611
2025-07-16 16:35:34,GPI65030DFN,80,13000000,400,Single Conduction,50,0.24226117
2025-07-16 16:35:36,GPI65030DFN,80,13000000,400,Single Conduction,50,0.24227623
2025-07-16 16:35:39,GPI65030DFN,80,13000000,400,Single Conduction,50,0.24229439
2025-07-16 16:35:40,GPI65030DFN,80,13000000,400,Single Conduction,50,0.24230365
2025-07-16 16:35:42,GPI65030DFN,80,13000000,400,Single Conduction,50,0.2423155
2025-07-16 16:35:44,GPI65030DFN,80,13000000,400,Single Conduction,50,0.24229081
2025-07-16 16:35:46,GPI65030DFN,80,13000000,400,Single Conduction,50,0.24233514
2025-07-16 16:35:48,GPI65030DFN,80,13000000,400,Single Conduction,50,0.24237046
2025-07-16 16:35:50,GPI65030DFN,80,13000000,400,Single Conduction,50,0.24246592
2025-07-16 16:35:52,GPI65030DFN,80,13000000,400,Single Conduction,50,0.24250235
2025-07-16 16:35:54,GPI65030DFN,80,13000000,400,Single Conduction,50,0.24252112
2025-07-16 16:35:56,GPI65030DFN,80,13000000,400,Single Conduction,50,0.24257632
2025-07-16 16:35:58,GPI65030DFN,80,13000000,400,Single Conduction,50,0.24258052
2025-07-16 16:35:59,GPI65030DFN,80,13000000,400,Single Conduction,50,0.24260781
2025-07-16 16:36:01,GPI65030DFN,80,13000000,400,Single Conduction,50,0.24259657
2025-07-16 16:36:03,GPI65030DFN,80,13000000,400,Single Conduction,50,0.24260485

FINAL_READINGS,87.8896166,6.3849457647615,0.24260485,12000000.0,3.2602160420861
