Timestamp,Device Name,Temperature (°C),Frequency (Hz),Voltage (V),Configuration,Duty Cycle (%),Current (A)
2025-11-02 01:19:53,145D2,40,6000000,400,Dual Conduction,25,0.030895866
2025-11-02 01:19:55,145D2,40,6000000,400,Dual Conduction,25,0.030910108
2025-11-02 01:19:56,145D2,40,6000000,400,Dual Conduction,25,0.031010787
2025-11-02 01:19:58,145D2,40,6000000,400,Dual Conduction,25,0.031053511
2025-11-02 01:20:00,145D2,40,6000000,400,Dual Conduction,25,0.031065673
2025-11-02 01:20:02,145D2,40,6000000,400,Dual Conduction,25,0.031142947
2025-11-02 01:20:04,145D2,40,6000000,400,Dual Conduction,25,0.031185115
2025-11-02 01:20:06,145D2,40,6000000,400,Dual Conduction,25,0.031241306
2025-11-02 01:20:08,145D2,40,6000000,400,Dual Conduction,25,0.031219086
2025-11-02 01:20:09,145D2,40,6000000,400,Dual Conduction,25,0.031248777
2025-11-02 01:20:11,145D2,40,6000000,400,Dual Conduction,25,0.031235285
2025-11-02 01:20:13,145D2,40,6000000,400,Dual Conduction,25,0.031287269
2025-11-02 01:20:15,145D2,40,6000000,400,Dual Conduction,25,0.031295417
2025-11-02 01:20:17,145D2,40,6000000,400,Dual Conduction,25,0.031287535
2025-11-02 01:20:19,145D2,40,6000000,400,Dual Conduction,25,0.031325351
2025-11-02 01:20:21,145D2,40,6000000,400,Dual Conduction,25,0.031301027
2025-11-02 01:20:22,145D2,40,6000000,400,Dual Conduction,25,0.03132182
2025-11-02 01:20:24,145D2,40,6000000,400,Dual Conduction,25,0.03129225
2025-11-02 01:20:26,145D2,40,6000000,400,Dual Conduction,25,0.03130521
2025-11-02 01:20:28,145D2,40,6000000,400,Dual Conduction,25,0.031272013
2025-11-02 01:20:30,145D2,40,6000000,400,Dual Conduction,25,0.031278081
2025-11-02 01:20:32,145D2,40,6000000,400,Dual Conduction,25,0.031289566
2025-11-02 01:20:34,145D2,40,6000000,400,Dual Conduction,25,0.031297376
2025-11-02 01:20:36,145D2,40,6000000,400,Dual Conduction,25,0.031317638
2025-11-02 01:20:38,145D2,40,6000000,400,Dual Conduction,25,0.031332435
2025-11-02 01:20:40,145D2,40,6000000,400,Dual Conduction,25,0.031373974
2025-11-02 01:20:41,145D2,40,6000000,400,Dual Conduction,25,0.03141353
2025-11-02 01:20:43,145D2,40,6000000,400,Dual Conduction,25,0.031417398
2025-11-02 01:20:45,145D2,40,6000000,400,Dual Conduction,25,0.031447791
2025-11-02 01:20:47,145D2,40,6000000,400,Dual Conduction,25,0.031473737
2025-11-02 01:20:49,145D2,40,6000000,400,Dual Conduction,25,0.031433985
2025-11-02 01:20:51,145D2,40,6000000,400,Dual Conduction,25,0.031437853

FINAL_READINGS,164.303417,3.5815741790448,0.031437853,6800000.0,3.275915813637,398.0
