Timestamp,Device Name,Temperature (°C),Frequency (Hz),Voltage (V),Configuration,Duty Cycle (%),Current (A)
2025-07-01 16:47:05,145D2,25,6000000,200,Dual Conduction,50,0.037442607
2025-07-01 16:47:06,145D2,25,6000000,200,Dual Conduction,50,0.037438871
2025-07-01 16:47:08,145D2,25,6000000,200,Dual Conduction,50,0.037453138
2025-07-01 16:47:10,145D2,25,6000000,200,Dual Conduction,50,0.037458529
2025-07-01 16:47:12,145D2,25,6000000,200,Dual Conduction,50,0.037455972
2025-07-01 16:47:14,145D2,25,6000000,200,Dual Conduction,50,0.03743872
2025-07-01 16:47:16,145D2,25,6000000,200,Dual Conduction,50,0.037446443
2025-07-01 16:47:18,145D2,25,6000000,200,Dual Conduction,50,0.037443083
2025-07-01 16:47:20,145D2,25,6000000,200,Dual Conduction,50,0.037450681
2025-07-01 16:47:22,145D2,25,6000000,200,Dual Conduction,50,0.037459206
2025-07-01 16:47:23,145D2,25,6000000,200,Dual Conduction,50,0.037451584
2025-07-01 16:47:25,145D2,25,6000000,200,Dual Conduction,50,0.037432727
2025-07-01 16:47:27,145D2,25,6000000,200,Dual Conduction,50,0.037422773
2025-07-01 16:47:29,145D2,25,6000000,200,Dual Conduction,50,0.037414498
2025-07-01 16:47:31,145D2,25,6000000,200,Dual Conduction,50,0.037397021
2025-07-01 16:47:33,145D2,25,6000000,200,Dual Conduction,50,0.037396645
2025-07-01 16:47:35,145D2,25,6000000,200,Dual Conduction,50,0.037403114
2025-07-01 16:47:37,145D2,25,6000000,200,Dual Conduction,50,0.037400331
2025-07-01 16:47:39,145D2,25,6000000,200,Dual Conduction,50,0.037370216
2025-07-01 16:47:41,145D2,25,6000000,200,Dual Conduction,50,0.037386489
2025-07-01 16:47:42,145D2,25,6000000,200,Dual Conduction,50,0.037373124
2025-07-01 16:47:44,145D2,25,6000000,200,Dual Conduction,50,0.037347723
2025-07-01 16:47:46,145D2,25,6000000,200,Dual Conduction,50,0.037344865
2025-07-01 16:47:48,145D2,25,6000000,200,Dual Conduction,50,0.037315853
2025-07-01 16:47:50,145D2,25,6000000,200,Dual Conduction,50,0.03731312
2025-07-01 16:47:52,145D2,25,6000000,200,Dual Conduction,50,0.037297724
2025-07-01 16:47:54,145D2,25,6000000,200,Dual Conduction,50,0.037270066
2025-07-01 16:47:56,145D2,25,6000000,200,Dual Conduction,50,0.037243587
2025-07-01 16:47:58,145D2,25,6000000,200,Dual Conduction,50,0.037230197
2025-07-01 16:47:59,145D2,25,6000000,200,Dual Conduction,50,0.03723624
2025-07-01 16:48:01,145D2,25,6000000,200,Dual Conduction,50,0.037201386
2025-07-01 16:48:03,145D2,25,6000000,200,Dual Conduction,50,0.037185514

FINAL_READINGS,56.2838657,2.2547395060184,0.037185514,5000000.0
