Timestamp,Device Name,Temperature (°C),Frequency (Hz),Voltage (V),Configuration,Duty Cycle (%),Current (A)
2025-07-11 19:39:30,GPI65030DFN,80,6000000,200,Single Conduction,25,0.041995787
2025-07-11 19:39:32,GPI65030DFN,80,6000000,200,Single Conduction,25,0.041985487
2025-07-11 19:39:34,GPI65030DFN,80,6000000,200,Single Conduction,25,0.041975526
2025-07-11 19:39:36,GPI65030DFN,80,6000000,200,Single Conduction,25,0.041963678
2025-07-11 19:39:38,GPI65030DFN,80,6000000,200,Single Conduction,25,0.041949776
2025-07-11 19:39:39,GPI65030DFN,80,6000000,200,Single Conduction,25,0.041932869
2025-07-11 19:39:41,GPI65030DFN,80,6000000,200,Single Conduction,25,0.041911156
2025-07-11 19:39:43,GPI65030DFN,80,6000000,200,Single Conduction,25,0.041885793
2025-07-11 19:39:45,GPI65030DFN,80,6000000,200,Single Conduction,25,0.041860841
2025-07-11 19:39:47,GPI65030DFN,80,6000000,200,Single Conduction,25,0.041839443
2025-07-11 19:39:49,GPI65030DFN,80,6000000,200,Single Conduction,25,0.041824331
2025-07-11 19:39:50,GPI65030DFN,80,6000000,200,Single Conduction,25,0.041810211
2025-07-11 19:39:52,GPI65030DFN,80,6000000,200,Single Conduction,25,0.04179331
2025-07-11 19:39:54,GPI65030DFN,80,6000000,200,Single Conduction,25,0.04177387
2025-07-11 19:39:56,GPI65030DFN,80,6000000,200,Single Conduction,25,0.041751408
2025-07-11 19:39:58,GPI65030DFN,80,6000000,200,Single Conduction,25,0.041730035
2025-07-11 19:40:00,GPI65030DFN,80,6000000,200,Single Conduction,25,0.041704333
2025-07-11 19:40:02,GPI65030DFN,80,6000000,200,Single Conduction,25,0.04168308
2025-07-11 19:40:04,GPI65030DFN,80,6000000,200,Single Conduction,25,0.041670725
2025-07-11 19:40:06,GPI65030DFN,80,6000000,200,Single Conduction,25,0.041659409
2025-07-11 19:40:07,GPI65030DFN,80,6000000,200,Single Conduction,25,0.041656193
2025-07-11 19:40:09,GPI65030DFN,80,6000000,200,Single Conduction,25,0.041647634
2025-07-11 19:40:11,GPI65030DFN,80,6000000,200,Single Conduction,25,0.041640114
2025-07-11 19:40:13,GPI65030DFN,80,6000000,200,Single Conduction,25,0.041619031
2025-07-11 19:40:15,GPI65030DFN,80,6000000,200,Single Conduction,25,0.041596859
2025-07-11 19:40:17,GPI65030DFN,80,6000000,200,Single Conduction,25,0.041579402
2025-07-11 19:40:19,GPI65030DFN,80,6000000,200,Single Conduction,25,0.04156724
2025-07-11 19:40:21,GPI65030DFN,80,6000000,200,Single Conduction,25,0.041558657
2025-07-11 19:40:23,GPI65030DFN,80,6000000,200,Single Conduction,25,0.041553483
2025-07-11 19:40:25,GPI65030DFN,80,6000000,200,Single Conduction,25,0.041544464
2025-07-11 19:40:27,GPI65030DFN,80,6000000,200,Single Conduction,25,0.041539362
2025-07-11 19:40:29,GPI65030DFN,80,6000000,200,Single Conduction,25,0.041531166

FINAL_READINGS,66.9066767,1.78292020389,0.041531166,6300000.0,0.476452348584295
