Timestamp,Device Name,Temperature (°C),Frequency (Hz),Voltage (V),Configuration,Duty Cycle (%),Current (A)
2025-07-11 21:41:41,GPI65030DFN,25,6000000,400,Single Device,25,0.036777521
2025-07-11 21:41:43,GPI65030DFN,25,6000000,400,Single Device,25,0.03680685
2025-07-11 21:41:45,GPI65030DFN,25,6000000,400,Single Device,25,0.036835163
2025-07-11 21:41:47,GPI65030DFN,25,6000000,400,Single Device,25,0.036853055
2025-07-11 21:41:48,GPI65030DFN,25,6000000,400,Single Device,25,0.03688028
2025-07-11 21:41:50,GPI65030DFN,25,6000000,400,Single Device,25,0.036909681
2025-07-11 21:41:52,GPI65030DFN,25,6000000,400,Single Device,25,0.036931321
2025-07-11 21:41:55,GPI65030DFN,25,6000000,400,Single Device,25,0.036952163
2025-07-11 21:41:56,GPI65030DFN,25,6000000,400,Single Device,25,0.036973078
2025-07-11 21:41:58,GPI65030DFN,25,6000000,400,Single Device,25,0.036978687
2025-07-11 21:42:00,GPI65030DFN,25,6000000,400,Single Device,25,0.037008862
2025-07-11 21:42:02,GPI65030DFN,25,6000000,400,Single Device,25,0.037028422
2025-07-11 21:42:04,GPI65030DFN,25,6000000,400,Single Device,25,0.037049554
2025-07-11 21:42:06,GPI65030DFN,25,6000000,400,Single Device,25,0.037059153
2025-07-11 21:42:08,GPI65030DFN,25,6000000,400,Single Device,25,0.037067422
2025-07-11 21:42:10,GPI65030DFN,25,6000000,400,Single Device,25,0.037072742
2025-07-11 21:42:12,GPI65030DFN,25,6000000,400,Single Device,25,0.037091915
2025-07-11 21:42:14,GPI65030DFN,25,6000000,400,Single Device,25,0.037100184
2025-07-11 21:42:16,GPI65030DFN,25,6000000,400,Single Device,25,0.037124435
2025-07-11 21:42:18,GPI65030DFN,25,6000000,400,Single Device,25,0.037139741
2025-07-11 21:42:20,GPI65030DFN,25,6000000,400,Single Device,25,0.037150984
2025-07-11 21:42:22,GPI65030DFN,25,6000000,400,Single Device,25,0.037148082
2025-07-11 21:42:23,GPI65030DFN,25,6000000,400,Single Device,25,0.037165491
2025-07-11 21:42:25,GPI65030DFN,25,6000000,400,Single Device,25,0.037189669
2025-07-11 21:42:27,GPI65030DFN,25,6000000,400,Single Device,25,0.037198108
2025-07-11 21:42:29,GPI65030DFN,25,6000000,400,Single Device,25,0.037218345
2025-07-11 21:42:31,GPI65030DFN,25,6000000,400,Single Device,25,0.037230362
2025-07-11 21:42:33,GPI65030DFN,25,6000000,400,Single Device,25,0.0372491
2025-07-11 21:42:35,GPI65030DFN,25,6000000,400,Single Device,25,0.03724453
2025-07-11 21:42:37,GPI65030DFN,25,6000000,400,Single Device,25,0.037262834
2025-07-11 21:42:39,GPI65030DFN,25,6000000,400,Single Device,25,0.037283434
2025-07-11 21:42:41,GPI65030DFN,25,6000000,400,Single Device,25,0.037290542

FINAL_READINGS,154.896594,3.3533804445337,0.037290542,6900000.0,0.8836009300900598
