Timestamp,Device Name,Temperature (°C),Frequency (Hz),Voltage (V),Configuration,Duty Cycle (%),Current (A)
2025-06-10 19:03:45,140D2,80,6000000,400,Single Conduction,25,0.034722027
2025-06-10 19:03:48,140D2,80,6000000,400,Single Conduction,25,0.034708311
2025-06-10 19:03:51,140D2,80,6000000,400,Single Conduction,25,0.034684089
2025-06-10 19:03:54,140D2,80,6000000,400,Single Conduction,25,0.034647555
2025-06-10 19:03:56,140D2,80,6000000,400,Single Conduction,25,0.034612149
2025-06-10 19:03:59,140D2,80,6000000,400,Single Conduction,25,0.034606256
2025-06-10 19:04:02,140D2,80,6000000,400,Single Conduction,25,0.034594395
2025-06-10 19:04:05,140D2,80,6000000,400,Single Conduction,25,0.034590007
2025-06-10 19:04:08,140D2,80,6000000,400,Single Conduction,25,0.034571451
2025-06-10 19:04:11,140D2,80,6000000,400,Single Conduction,25,0.034559139
2025-06-10 19:04:14,140D2,80,6000000,400,Single Conduction,25,0.034557384
2025-06-10 19:04:17,140D2,80,6000000,400,Single Conduction,25,0.034565157
2025-06-10 19:04:20,140D2,80,6000000,400,Single Conduction,25,0.034577645
2025-06-10 19:04:22,140D2,80,6000000,400,Single Conduction,25,0.034559165
2025-06-10 19:04:25,140D2,80,6000000,400,Single Conduction,25,0.034560142
2025-06-10 19:04:28,140D2,80,6000000,400,Single Conduction,25,0.034559917
2025-06-10 19:04:31,140D2,80,6000000,400,Single Conduction,25,0.034557133
2025-06-10 19:04:34,140D2,80,6000000,400,Single Conduction,25,0.034551692
2025-06-10 19:04:37,140D2,80,6000000,400,Single Conduction,25,0.034548558
2025-06-10 19:04:40,140D2,80,6000000,400,Single Conduction,25,0.034548257
2025-06-10 19:04:43,140D2,80,6000000,400,Single Conduction,25,0.03454773
