Timestamp,Device Name,Temperature (°C),Frequency (Hz),Voltage (V),Configuration,Duty Cycle (%),Current (A)
2025-07-25 20:13:15,GPI65015DFN,25,27000000,200,Single Device,50,0.23762413
2025-07-25 20:13:17,GPI65015DFN,25,27000000,200,Single Device,50,0.23747113
2025-07-25 20:13:19,GPI65015DFN,25,27000000,200,Single Device,50,0.23749521
2025-07-25 20:13:21,GPI65015DFN,25,27000000,200,Single Device,50,0.23755584
2025-07-25 20:13:23,GPI65015DFN,25,27000000,200,Single Device,50,0.23779813
2025-07-25 20:13:25,GPI65015DFN,25,27000000,200,Single Device,50,0.2378274
2025-07-25 20:13:27,GPI65015DFN,25,27000000,200,Single Device,50,0.23753769

FINAL_READINGS,60.9200857,4.0949863967957,0.23753769,26900000.0,2.2594411330547
