Timestamp,Device Name,Temperature (°C),Frequency (Hz),Voltage (V),Configuration,Duty Cycle (%),Current (A)
2025-10-06 01:51:47,EPC2307,40,13000000,100,Single Device,50,0.058070742
2025-10-06 01:51:49,EPC2307,40,13000000,100,Single Device,50,0.058031307
2025-10-06 01:51:50,EPC2307,40,13000000,100,Single Device,50,0.058032902
2025-10-06 01:51:52,EPC2307,40,13000000,100,Single Device,50,0.05800575
2025-10-06 01:51:54,EPC2307,40,13000000,100,Single Device,50,0.058032661
2025-10-06 01:51:56,EPC2307,40,13000000,100,Single Device,50,0.058012689
2025-10-06 01:51:58,EPC2307,40,13000000,100,Single Device,50,0.058020305
2025-10-06 01:52:00,EPC2307,40,13000000,100,Single Device,50,0.058027317
2025-10-06 01:52:02,EPC2307,40,13000000,100,Single Device,50,0.058035804
2025-10-06 01:52:04,EPC2307,40,13000000,100,Single Device,50,0.058041558
2025-10-06 01:52:06,EPC2307,40,13000000,100,Single Device,50,0.058050118
2025-10-06 01:52:08,EPC2307,40,13000000,100,Single Device,50,0.058052004
2025-10-06 01:52:10,EPC2307,40,13000000,100,Single Device,50,0.058053672
2025-10-06 01:52:12,EPC2307,40,13000000,100,Single Device,50,0.058058435
2025-10-06 01:52:14,EPC2307,40,13000000,100,Single Device,50,0.058060732
2025-10-06 01:52:16,EPC2307,40,13000000,100,Single Device,50,0.058065157
2025-10-06 01:52:18,EPC2307,40,13000000,100,Single Device,50,0.058061893
2025-10-06 01:52:20,EPC2307,40,13000000,100,Single Device,50,0.058064987
2025-10-06 01:52:22,EPC2307,40,13000000,100,Single Device,50,0.058067816
2025-10-06 01:52:23,EPC2307,40,13000000,100,Single Device,50,0.05807316
2025-10-06 01:52:25,EPC2307,40,13000000,100,Single Device,50,0.058077077
2025-10-06 01:52:27,EPC2307,40,13000000,100,Single Device,50,0.05808138
2025-10-06 01:52:29,EPC2307,40,13000000,100,Single Device,50,0.05808126
2025-10-06 01:52:31,EPC2307,40,13000000,100,Single Device,50,0.058086023
2025-10-06 01:52:33,EPC2307,40,13000000,100,Single Device,50,0.058090109
2025-10-06 01:52:35,EPC2307,40,13000000,100,Single Device,50,0.05809023
2025-10-06 01:52:37,EPC2307,40,13000000,100,Single Device,50,0.058095162
2025-10-06 01:52:39,EPC2307,40,13000000,100,Single Device,50,0.058093905
2025-10-06 01:52:41,EPC2307,40,13000000,100,Single Device,50,0.058097749
2025-10-06 01:52:43,EPC2307,40,13000000,100,Single Device,50,0.058096154
2025-10-06 01:52:45,EPC2307,40,13000000,100,Single Device,50,0.058099877
2025-10-06 01:52:47,EPC2307,40,13000000,100,Single Device,50,0.058108388

FINAL_READINGS,29.3096885,4.79838306099,0.058108388,14200000.0,7.205205092559,100.0
