Timestamp,Device Name,Temperature (°C),Frequency (Hz),Voltage (V),Configuration,Duty Cycle (%),Current (A)
2025-10-06 00:15:21,EPC2307,25,13000000,100,Single Conduction,50,0.067472339
2025-10-06 00:15:23,EPC2307,25,13000000,100,Single Conduction,50,0.067456357
2025-10-06 00:15:25,EPC2307,25,13000000,100,Single Conduction,50,0.067364188
2025-10-06 00:15:27,EPC2307,25,13000000,100,Single Conduction,50,0.067385538
2025-10-06 00:15:29,EPC2307,25,13000000,100,Single Conduction,50,0.067364865
2025-10-06 00:15:30,EPC2307,25,13000000,100,Single Conduction,50,0.067371998
2025-10-06 00:15:32,EPC2307,25,13000000,100,Single Conduction,50,0.0673668
2025-10-06 00:15:34,EPC2307,25,13000000,100,Single Conduction,50,0.067360755
2025-10-06 00:15:36,EPC2307,25,13000000,100,Single Conduction,50,0.067355097
2025-10-06 00:15:38,EPC2307,25,13000000,100,Single Conduction,50,0.067351084
2025-10-06 00:15:40,EPC2307,25,13000000,100,Single Conduction,50,0.067346175
2025-10-06 00:15:42,EPC2307,25,13000000,100,Single Conduction,50,0.067341243
2025-10-06 00:15:44,EPC2307,25,13000000,100,Single Conduction,50,0.067336842
2025-10-06 00:15:45,EPC2307,25,13000000,100,Single Conduction,50,0.067334715
2025-10-06 00:15:47,EPC2307,25,13000000,100,Single Conduction,50,0.067335827
2025-10-06 00:15:49,EPC2307,25,13000000,100,Single Conduction,50,0.067329516
2025-10-06 00:15:51,EPC2307,25,13000000,100,Single Conduction,50,0.067329468
2025-10-06 00:15:53,EPC2307,25,13000000,100,Single Conduction,50,0.067328332
2025-10-06 00:15:55,EPC2307,25,13000000,100,Single Conduction,50,0.067278306
2025-10-06 00:15:57,EPC2307,25,13000000,100,Single Conduction,50,0.067280313
2025-10-06 00:15:59,EPC2307,25,13000000,100,Single Conduction,50,0.067276735
2025-10-06 00:16:00,EPC2307,25,13000000,100,Single Conduction,50,0.067275284
2025-10-06 00:16:02,EPC2307,25,13000000,100,Single Conduction,50,0.067278645
2025-10-06 00:16:04,EPC2307,25,13000000,100,Single Conduction,50,0.067268248
2025-10-06 00:16:06,EPC2307,25,13000000,100,Single Conduction,50,0.067270037
2025-10-06 00:16:08,EPC2307,25,13000000,100,Single Conduction,50,0.067279297
2025-10-06 00:16:10,EPC2307,25,13000000,100,Single Conduction,50,0.067278669
2025-10-06 00:16:12,EPC2307,25,13000000,100,Single Conduction,50,0.067278669
2025-10-06 00:16:14,EPC2307,25,13000000,100,Single Conduction,50,0.067279805
2025-10-06 00:16:16,EPC2307,25,13000000,100,Single Conduction,50,0.067281546
2025-10-06 00:16:18,EPC2307,25,13000000,100,Single Conduction,50,0.067283239
2025-10-06 00:16:20,EPC2307,25,13000000,100,Single Conduction,50,0.067284085

FINAL_READINGS,25.7000658,4.093256893966,0.067284085,14700000.0,5.996396451383,100.0
