Timestamp,Device Name,Temperature (°C),Frequency (Hz),Voltage (V),Configuration,Duty Cycle (%),Current (A)
2025-11-01 21:53:08,GPI65010,40,6000000,300,Single Device,25,0.021805127
2025-11-01 21:53:10,GPI65010,40,6000000,300,Single Device,25,0.021802782
2025-11-01 21:53:12,GPI65010,40,6000000,300,Single Device,25,0.021801718
2025-11-01 21:53:14,GPI65010,40,6000000,300,Single Device,25,0.021797511
2025-11-01 21:53:16,GPI65010,40,6000000,300,Single Device,25,0.021796568
2025-11-01 21:53:18,GPI65010,40,6000000,300,Single Device,25,0.021802612
2025-11-01 21:53:20,GPI65010,40,6000000,300,Single Device,25,0.021803966
2025-11-01 21:53:21,GPI65010,40,6000000,300,Single Device,25,0.021805006
2025-11-01 21:53:23,GPI65010,40,6000000,300,Single Device,25,0.021806191
2025-11-01 21:53:25,GPI65010,40,6000000,300,Single Device,25,0.021802395
2025-11-01 21:53:27,GPI65010,40,6000000,300,Single Device,25,0.021800436
2025-11-01 21:53:29,GPI65010,40,6000000,300,Single Device,25,0.021801935
2025-11-01 21:53:31,GPI65010,40,6000000,300,Single Device,25,0.021803048
2025-11-01 21:53:33,GPI65010,40,6000000,300,Single Device,25,0.021804595
2025-11-01 21:53:35,GPI65010,40,6000000,300,Single Device,25,0.021801621
2025-11-01 21:53:36,GPI65010,40,6000000,300,Single Device,25,0.021797632
2025-11-01 21:53:38,GPI65010,40,6000000,300,Single Device,25,0.021791055
2025-11-01 21:53:40,GPI65010,40,6000000,300,Single Device,25,0.021792723
2025-11-01 21:53:43,GPI65010,40,6000000,300,Single Device,25,0.021790765
2025-11-01 21:53:44,GPI65010,40,6000000,300,Single Device,25,0.021793062
2025-11-01 21:53:46,GPI65010,40,6000000,300,Single Device,25,0.021791321
2025-11-01 21:53:48,GPI65010,40,6000000,300,Single Device,25,0.021797535
2025-11-01 21:53:50,GPI65010,40,6000000,300,Single Device,25,0.021796689
2025-11-01 21:53:52,GPI65010,40,6000000,300,Single Device,25,0.021794416
2025-11-01 21:53:54,GPI65010,40,6000000,300,Single Device,25,0.021791176
2025-11-01 21:53:55,GPI65010,40,6000000,300,Single Device,25,0.021792022
2025-11-01 21:53:57,GPI65010,40,6000000,300,Single Device,25,0.021795069
2025-11-01 21:53:59,GPI65010,40,6000000,300,Single Device,25,0.021788927
2025-11-01 21:54:01,GPI65010,40,6000000,300,Single Device,25,0.021789822
2025-11-01 21:54:03,GPI65010,40,6000000,300,Single Device,25,0.021786292
2025-11-01 21:54:05,GPI65010,40,6000000,300,Single Device,25,0.021788758
2025-11-01 21:54:07,GPI65010,40,6000000,300,Single Device,25,0.021785131

FINAL_READINGS,125.887298,2.811596101861,0.021785131,6500000.0,2.5638438349849,300.0
