Timestamp,Device Name,Temperature (°C),Frequency (Hz),Voltage (V),Configuration,Duty Cycle (%),Current (A)
2025-11-01 21:38:14,GPI65010,25,6000000,300,Single Device,25,0.021915671
2025-11-01 21:38:16,GPI65010,25,6000000,300,Single Device,25,0.021915696
2025-11-01 21:38:18,GPI65010,25,6000000,300,Single Device,25,0.021919878
2025-11-01 21:38:20,GPI65010,25,6000000,300,Single Device,25,0.021917606
2025-11-01 21:38:22,GPI65010,25,6000000,300,Single Device,25,0.021922345
2025-11-01 21:38:24,GPI65010,25,6000000,300,Single Device,25,0.021921934
2025-11-01 21:38:26,GPI65010,25,6000000,300,Single Device,25,0.021921112
2025-11-01 21:38:28,GPI65010,25,6000000,300,Single Device,25,0.021920096
2025-11-01 21:38:29,GPI65010,25,6000000,300,Single Device,25,0.021919637
2025-11-01 21:38:31,GPI65010,25,6000000,300,Single Device,25,0.021923239
2025-11-01 21:38:33,GPI65010,25,6000000,300,Single Device,25,0.02191983
2025-11-01 21:38:35,GPI65010,25,6000000,300,Single Device,25,0.021916324
2025-11-01 21:38:37,GPI65010,25,6000000,300,Single Device,25,0.021913761
2025-11-01 21:38:39,GPI65010,25,6000000,300,Single Device,25,0.02191526
2025-11-01 21:38:41,GPI65010,25,6000000,300,Single Device,25,0.021920217
2025-11-01 21:38:43,GPI65010,25,6000000,300,Single Device,25,0.021921813
2025-11-01 21:38:44,GPI65010,25,6000000,300,Single Device,25,0.021923602
2025-11-01 21:38:46,GPI65010,25,6000000,300,Single Device,25,0.021925826
2025-11-01 21:38:48,GPI65010,25,6000000,300,Single Device,25,0.021920555
2025-11-01 21:38:50,GPI65010,25,6000000,300,Single Device,25,0.0219244
2025-11-01 21:38:52,GPI65010,25,6000000,300,Single Device,25,0.021924763
2025-11-01 21:38:54,GPI65010,25,6000000,300,Single Device,25,0.02192394
2025-11-01 21:38:56,GPI65010,25,6000000,300,Single Device,25,0.021923554
2025-11-01 21:38:58,GPI65010,25,6000000,300,Single Device,25,0.021924738
2025-11-01 21:39:00,GPI65010,25,6000000,300,Single Device,25,0.021923384
2025-11-01 21:39:02,GPI65010,25,6000000,300,Single Device,25,0.021920096
2025-11-01 21:39:03,GPI65010,25,6000000,300,Single Device,25,0.021925125
2025-11-01 21:39:05,GPI65010,25,6000000,300,Single Device,25,0.02192058
2025-11-01 21:39:07,GPI65010,25,6000000,300,Single Device,25,0.021922683
2025-11-01 21:39:09,GPI65010,25,6000000,300,Single Device,25,0.021924569
2025-11-01 21:39:11,GPI65010,25,6000000,300,Single Device,25,0.021919226
2025-11-01 21:39:12,GPI65010,25,6000000,300,Single Device,25,0.021924182

FINAL_READINGS,126.307535,2.82158264809,0.021924182,6500000.0,2.7243242779294,300.0
