Timestamp,Device Name,Temperature (°C),Frequency (Hz),Voltage (V),Configuration,Duty Cycle (%),Current (A)
2025-11-01 20:54:26,GPI65010,25,6000000,400,Single Conduction,25,0.03145548
2025-11-01 20:54:28,GPI65010,25,6000000,400,Single Conduction,25,0.031509304
2025-11-01 20:54:30,GPI65010,25,6000000,400,Single Conduction,25,0.031513124
2025-11-01 20:54:32,GPI65010,25,6000000,400,Single Conduction,25,0.031513463
2025-11-01 20:54:33,GPI65010,25,6000000,400,Single Conduction,25,0.031525262
2025-11-01 20:54:35,GPI65010,25,6000000,400,Single Conduction,25,0.031528768
2025-11-01 20:54:37,GPI65010,25,6000000,400,Single Conduction,25,0.031552173
2025-11-01 20:54:39,GPI65010,25,6000000,400,Single Conduction,25,0.031574272
2025-11-01 20:54:41,GPI65010,25,6000000,400,Single Conduction,25,0.031560998
2025-11-01 20:54:43,GPI65010,25,6000000,400,Single Conduction,25,0.031572459
2025-11-01 20:54:45,GPI65010,25,6000000,400,Single Conduction,25,0.031585829
2025-11-01 20:54:46,GPI65010,25,6000000,400,Single Conduction,25,0.03159671
2025-11-01 20:54:48,GPI65010,25,6000000,400,Single Conduction,25,0.031604785
2025-11-01 20:54:50,GPI65010,25,6000000,400,Single Conduction,25,0.031633655
2025-11-01 20:54:52,GPI65010,25,6000000,400,Single Conduction,25,0.031657495
2025-11-01 20:54:54,GPI65010,25,6000000,400,Single Conduction,25,0.031666054
2025-11-01 20:54:56,GPI65010,25,6000000,400,Single Conduction,25,0.031675991
2025-11-01 20:54:58,GPI65010,25,6000000,400,Single Conduction,25,0.03168235
2025-11-01 20:55:00,GPI65010,25,6000000,400,Single Conduction,25,0.031688999
2025-11-01 20:55:01,GPI65010,25,6000000,400,Single Conduction,25,0.031702128
2025-11-01 20:55:03,GPI65010,25,6000000,400,Single Conduction,25,0.031716756
2025-11-01 20:55:05,GPI65010,25,6000000,400,Single Conduction,25,0.031758416
2025-11-01 20:55:07,GPI65010,25,6000000,400,Single Conduction,25,0.031744344
2025-11-01 20:55:09,GPI65010,25,6000000,400,Single Conduction,25,0.031727927
2025-11-01 20:55:11,GPI65010,25,6000000,400,Single Conduction,25,0.03173107
2025-11-01 20:55:13,GPI65010,25,6000000,400,Single Conduction,25,0.031737042
2025-11-01 20:55:15,GPI65010,25,6000000,400,Single Conduction,25,0.031746738
2025-11-01 20:55:17,GPI65010,25,6000000,400,Single Conduction,25,0.031756119
2025-11-01 20:55:19,GPI65010,25,6000000,400,Single Conduction,25,0.03174594
2025-11-01 20:55:20,GPI65010,25,6000000,400,Single Conduction,25,0.031758126
2025-11-01 20:55:22,GPI65010,25,6000000,400,Single Conduction,25,0.031758682
2025-11-01 20:55:24,GPI65010,25,6000000,400,Single Conduction,25,0.031783755
2025-11-01 20:55:26,GPI65010,25,6000000,400,Single Conduction,25,0.031766492

FINAL_READINGS,163.463123,3.5321002930268,0.031766492,6800000.0,3.0403202938007,396.0
