Timestamp,Device Name,Temperature (°C),Frequency (Hz),Voltage (V),Configuration,Duty Cycle (%),Current (A)
2025-11-01 23:45:51,GPI65010,40,6000000,300,Dual Conduction,25,0.025596099
2025-11-01 23:45:53,GPI65010,40,6000000,300,Dual Conduction,25,0.025594576
2025-11-01 23:45:55,GPI65010,40,6000000,300,Dual Conduction,25,0.025586283
2025-11-01 23:45:57,GPI65010,40,6000000,300,Dual Conduction,25,0.025577095
2025-11-01 23:45:59,GPI65010,40,6000000,300,Dual Conduction,25,0.025572235
2025-11-01 23:46:01,GPI65010,40,6000000,300,Dual Conduction,25,0.02556827
2025-11-01 23:46:03,GPI65010,40,6000000,300,Dual Conduction,25,0.025568923
2025-11-01 23:46:04,GPI65010,40,6000000,300,Dual Conduction,25,0.025559904
2025-11-01 23:46:06,GPI65010,40,6000000,300,Dual Conduction,25,0.025565683
2025-11-01 23:46:08,GPI65010,40,6000000,300,Dual Conduction,25,0.025554367
2025-11-01 23:46:10,GPI65010,40,6000000,300,Dual Conduction,25,0.025558332
2025-11-01 23:46:12,GPI65010,40,6000000,300,Dual Conduction,25,0.025565465
2025-11-01 23:46:14,GPI65010,40,6000000,300,Dual Conduction,25,0.02555797
2025-11-01 23:46:16,GPI65010,40,6000000,300,Dual Conduction,25,0.025549096
2025-11-01 23:46:18,GPI65010,40,6000000,300,Dual Conduction,25,0.025539159
2025-11-01 23:46:20,GPI65010,40,6000000,300,Dual Conduction,25,0.025529439
2025-11-01 23:46:22,GPI65010,40,6000000,300,Dual Conduction,25,0.025528109
2025-11-01 23:46:24,GPI65010,40,6000000,300,Dual Conduction,25,0.025517205
2025-11-01 23:46:26,GPI65010,40,6000000,300,Dual Conduction,25,0.025507993
2025-11-01 23:46:28,GPI65010,40,6000000,300,Dual Conduction,25,0.025500449
2025-11-01 23:46:30,GPI65010,40,6000000,300,Dual Conduction,25,0.025503955
2025-11-01 23:46:32,GPI65010,40,6000000,300,Dual Conduction,25,0.025502407
2025-11-01 23:46:33,GPI65010,40,6000000,300,Dual Conduction,25,0.025503254
2025-11-01 23:46:35,GPI65010,40,6000000,300,Dual Conduction,25,0.025498901
2025-11-01 23:46:38,GPI65010,40,6000000,300,Dual Conduction,25,0.025492325
2025-11-01 23:46:40,GPI65010,40,6000000,300,Dual Conduction,25,0.025498781
2025-11-01 23:46:41,GPI65010,40,6000000,300,Dual Conduction,25,0.025495033
2025-11-01 23:46:43,GPI65010,40,6000000,300,Dual Conduction,25,0.025481009
2025-11-01 23:46:45,GPI65010,40,6000000,300,Dual Conduction,25,0.025484902
2025-11-01 23:46:47,GPI65010,40,6000000,300,Dual Conduction,25,0.025488746
2025-11-01 23:46:49,GPI65010,40,6000000,300,Dual Conduction,25,0.025474747
2025-11-01 23:46:51,GPI65010,40,6000000,300,Dual Conduction,25,0.025471918

FINAL_READINGS,123.047106,2.2176825381465,0.025471918,6700000.0,2.1570370462206,300.0
