Timestamp,Device Name,Temperature (°C),Frequency (Hz),Voltage (V),Configuration,Duty Cycle (%),Current (A)
2025-11-01 23:47:43,GPI65010,40,6000000,400,Dual Conduction,25,0.031141376
2025-11-01 23:47:45,GPI65010,40,6000000,400,Dual Conduction,25,0.031174936
2025-11-01 23:47:47,GPI65010,40,6000000,400,Dual Conduction,25,0.031201024
2025-11-01 23:47:49,GPI65010,40,6000000,400,Dual Conduction,25,0.031228443
2025-11-01 23:47:51,GPI65010,40,6000000,400,Dual Conduction,25,0.03123867
2025-11-01 23:47:53,GPI65010,40,6000000,400,Dual Conduction,25,0.031260455
2025-11-01 23:47:55,GPI65010,40,6000000,400,Dual Conduction,25,0.031285262
2025-11-01 23:47:57,GPI65010,40,6000000,400,Dual Conduction,25,0.031290969
2025-11-01 23:47:58,GPI65010,40,6000000,400,Dual Conduction,25,0.031310916
2025-11-01 23:48:00,GPI65010,40,6000000,400,Dual Conduction,25,0.031341937
2025-11-01 23:48:02,GPI65010,40,6000000,400,Dual Conduction,25,0.03134537
2025-11-01 23:48:04,GPI65010,40,6000000,400,Dual Conduction,25,0.03136319
2025-11-01 23:48:06,GPI65010,40,6000000,400,Dual Conduction,25,0.03137245
2025-11-01 23:48:08,GPI65010,40,6000000,400,Dual Conduction,25,0.031377697
2025-11-01 23:48:10,GPI65010,40,6000000,400,Dual Conduction,25,0.031382509
2025-11-01 23:48:11,GPI65010,40,6000000,400,Dual Conduction,25,0.031394525
2025-11-01 23:48:13,GPI65010,40,6000000,400,Dual Conduction,25,0.031412103
2025-11-01 23:48:15,GPI65010,40,6000000,400,Dual Conduction,25,0.031443245
2025-11-01 23:48:17,GPI65010,40,6000000,400,Dual Conduction,25,0.031439377
2025-11-01 23:48:19,GPI65010,40,6000000,400,Dual Conduction,25,0.031439715
2025-11-01 23:48:21,GPI65010,40,6000000,400,Dual Conduction,25,0.031457731
2025-11-01 23:48:22,GPI65010,40,6000000,400,Dual Conduction,25,0.0314697
2025-11-01 23:48:24,GPI65010,40,6000000,400,Dual Conduction,25,0.031466556
2025-11-01 23:48:26,GPI65010,40,6000000,400,Dual Conduction,25,0.031491775
2025-11-01 23:48:28,GPI65010,40,6000000,400,Dual Conduction,25,0.031493588
2025-11-01 23:48:30,GPI65010,40,6000000,400,Dual Conduction,25,0.031500406
2025-11-01 23:48:32,GPI65010,40,6000000,400,Dual Conduction,25,0.031502969
2025-11-01 23:48:34,GPI65010,40,6000000,400,Dual Conduction,25,0.031491436
2025-11-01 23:48:36,GPI65010,40,6000000,400,Dual Conduction,25,0.03150118
2025-11-01 23:48:37,GPI65010,40,6000000,400,Dual Conduction,25,0.031513632
2025-11-01 23:48:39,GPI65010,40,6000000,400,Dual Conduction,25,0.031516485
2025-11-01 23:48:41,GPI65010,40,6000000,400,Dual Conduction,25,0.031528671

FINAL_READINGS,164.922158,2.9031654999328,0.031528671,6800000.0,2.8771171123535,400.0
