Timestamp,Device Name,Temperature (°C),Frequency (Hz),Voltage (V),Configuration,Duty Cycle (%),Current (A)
2025-07-21 13:27:58,145D2,25,27000000,200,Single Device,25,0.39469504
2025-07-21 13:28:00,145D2,25,27000000,200,Single Device,25,0.39410906
2025-07-21 13:28:02,145D2,25,27000000,200,Single Device,25,0.39378107
2025-07-21 13:28:04,145D2,25,27000000,200,Single Device,25,0.39336589
2025-07-21 13:28:06,145D2,25,27000000,200,Single Device,25,0.39300801
2025-07-21 13:28:08,145D2,25,27000000,200,Single Device,25,0.39272509
2025-07-21 13:28:10,145D2,25,27000000,200,Single Device,25,0.39242129
2025-07-21 13:28:12,145D2,25,27000000,200,Single Device,25,0.39209651
2025-07-21 13:28:14,145D2,25,27000000,200,Single Device,25,0.39187138
2025-07-21 13:28:15,145D2,25,27000000,200,Single Device,25,0.39170652
2025-07-21 13:28:17,145D2,25,27000000,200,Single Device,25,0.39146756
2025-07-21 13:28:19,145D2,25,27000000,200,Single Device,25,0.39122367
2025-07-21 13:28:21,145D2,25,27000000,200,Single Device,25,0.3911103
2025-07-21 13:28:23,145D2,25,27000000,200,Single Device,25,0.39091098
2025-07-21 13:28:25,145D2,25,27000000,200,Single Device,25,0.39073797
2025-07-21 13:28:27,145D2,25,27000000,200,Single Device,25,0.390572
2025-07-21 13:28:29,145D2,25,27000000,200,Single Device,25,0.39112006
2025-07-21 13:28:30,145D2,25,27000000,200,Single Device,25,0.39116859
2025-07-21 13:28:32,145D2,25,27000000,200,Single Device,25,0.39123182
2025-07-21 13:28:34,145D2,25,27000000,200,Single Device,25,0.39102842
2025-07-21 13:28:36,145D2,25,27000000,200,Single Device,25,0.39050704
2025-07-21 13:28:38,145D2,25,27000000,200,Single Device,25,0.3902503
2025-07-21 13:28:40,145D2,25,27000000,200,Single Device,25,0.39018435
2025-07-21 13:28:41,145D2,25,27000000,200,Single Device,25,0.39027636
2025-07-21 13:28:43,145D2,25,27000000,200,Single Device,25,0.39121416
2025-07-21 13:28:45,145D2,25,27000000,200,Single Device,25,0.39050185
2025-07-21 13:28:47,145D2,25,27000000,200,Single Device,25,0.39038182
2025-07-21 13:28:49,145D2,25,27000000,200,Single Device,25,0.39073464
2025-07-21 13:28:51,145D2,25,27000000,200,Single Device,25,0.38986093
2025-07-21 13:28:53,145D2,25,27000000,200,Single Device,25,0.38981672
2025-07-21 13:28:55,145D2,25,27000000,200,Single Device,25,0.38968508
2025-07-21 13:28:57,145D2,25,27000000,200,Single Device,25,0.38999084

FINAL_READINGS,52.8320981,5.9262775076481,0.38999084,28000000.0,3.1303985682
