Timestamp,Device Name,Temperature (°C),Frequency (Hz),Voltage (V),Configuration,Duty Cycle (%),Current (A)
2025-07-22 18:39:52,GPI65015DFN,40,6000000,200,Dual Conduction,25,0.038868565
2025-07-22 18:39:54,GPI65015DFN,40,6000000,200,Dual Conduction,25,0.038908847
2025-07-22 18:39:56,GPI65015DFN,40,6000000,200,Dual Conduction,25,0.038877439
2025-07-22 18:39:57,GPI65015DFN,40,6000000,200,Dual Conduction,25,0.038847361
2025-07-22 18:39:59,GPI65015DFN,40,6000000,200,Dual Conduction,25,0.038812906
2025-07-22 18:40:01,GPI65015DFN,40,6000000,200,Dual Conduction,25,0.038787514
2025-07-22 18:40:03,GPI65015DFN,40,6000000,200,Dual Conduction,25,0.038752237
2025-07-22 18:40:05,GPI65015DFN,40,6000000,200,Dual Conduction,25,0.038743388
2025-07-22 18:40:07,GPI65015DFN,40,6000000,200,Dual Conduction,25,0.03872153
2025-07-22 18:40:09,GPI65015DFN,40,6000000,200,Dual Conduction,25,0.03870579
2025-07-22 18:40:11,GPI65015DFN,40,6000000,200,Dual Conduction,25,0.038692613
2025-07-22 18:40:13,GPI65015DFN,40,6000000,200,Dual Conduction,25,0.038683038
2025-07-22 18:40:15,GPI65015DFN,40,6000000,200,Dual Conduction,25,0.038665291
2025-07-22 18:40:17,GPI65015DFN,40,6000000,200,Dual Conduction,25,0.038659077
2025-07-22 18:40:19,GPI65015DFN,40,6000000,200,Dual Conduction,25,0.038659827
2025-07-22 18:40:20,GPI65015DFN,40,6000000,200,Dual Conduction,25,0.038649527
2025-07-22 18:40:22,GPI65015DFN,40,6000000,200,Dual Conduction,25,0.038641717
2025-07-22 18:40:24,GPI65015DFN,40,6000000,200,Dual Conduction,25,0.038624405
2025-07-22 18:40:26,GPI65015DFN,40,6000000,200,Dual Conduction,25,0.038626001
2025-07-22 18:40:28,GPI65015DFN,40,6000000,200,Dual Conduction,25,0.038623051
2025-07-22 18:40:30,GPI65015DFN,40,6000000,200,Dual Conduction,25,0.038619811
2025-07-22 18:40:32,GPI65015DFN,40,6000000,200,Dual Conduction,25,0.038524838
2025-07-22 18:40:34,GPI65015DFN,40,6000000,200,Dual Conduction,25,0.038529335
2025-07-22 18:40:36,GPI65015DFN,40,6000000,200,Dual Conduction,25,0.038534582
2025-07-22 18:40:37,GPI65015DFN,40,6000000,200,Dual Conduction,25,0.038536492
2025-07-22 18:40:39,GPI65015DFN,40,6000000,200,Dual Conduction,25,0.038586517
2025-07-22 18:40:41,GPI65015DFN,40,6000000,200,Dual Conduction,25,0.03858364
2025-07-22 18:40:43,GPI65015DFN,40,6000000,200,Dual Conduction,25,0.038570753
2025-07-22 18:40:45,GPI65015DFN,40,6000000,200,Dual Conduction,25,0.038567537
2025-07-22 18:40:47,GPI65015DFN,40,6000000,200,Dual Conduction,25,0.038567029
2025-07-22 18:40:49,GPI65015DFN,40,6000000,200,Dual Conduction,25,0.03852711
2025-07-22 18:40:51,GPI65015DFN,40,6000000,200,Dual Conduction,25,0.038526047

FINAL_READINGS,78.3094402,1.8383532793262,0.038526047,6500000.0,0.5652870747889489
