Timestamp,Device Name,Temperature (°C),Frequency (Hz),Voltage (V),Configuration,Duty Cycle (%),Current (A)
2025-07-22 17:53:49,GPI65015DFN,25,6000000,400,Dual Conduction,25,0.051351481
2025-07-22 17:53:51,GPI65015DFN,25,6000000,400,Dual Conduction,25,0.051365529
2025-07-22 17:53:53,GPI65015DFN,25,6000000,400,Dual Conduction,25,0.051414325
2025-07-22 17:53:55,GPI65015DFN,25,6000000,400,Dual Conduction,25,0.051411859
2025-07-22 17:53:57,GPI65015DFN,25,6000000,400,Dual Conduction,25,0.051399624
2025-07-22 17:53:59,GPI65015DFN,25,6000000,400,Dual Conduction,25,0.051470347
2025-07-22 17:54:01,GPI65015DFN,25,6000000,400,Dual Conduction,25,0.051461038
2025-07-22 17:54:03,GPI65015DFN,25,6000000,400,Dual Conduction,25,0.05149247
2025-07-22 17:54:05,GPI65015DFN,25,6000000,400,Dual Conduction,25,0.051521363
2025-07-22 17:54:07,GPI65015DFN,25,6000000,400,Dual Conduction,25,0.051511499
2025-07-22 17:54:09,GPI65015DFN,25,6000000,400,Dual Conduction,25,0.051525571
2025-07-22 17:54:10,GPI65015DFN,25,6000000,400,Dual Conduction,25,0.051532341
2025-07-22 17:54:12,GPI65015DFN,25,6000000,400,Dual Conduction,25,0.051519163
2025-07-22 17:54:14,GPI65015DFN,25,6000000,400,Dual Conduction,25,0.051517084
2025-07-22 17:54:16,GPI65015DFN,25,6000000,400,Dual Conduction,25,0.051522089
2025-07-22 17:54:18,GPI65015DFN,25,6000000,400,Dual Conduction,25,0.051534903
2025-07-22 17:54:20,GPI65015DFN,25,6000000,400,Dual Conduction,25,0.051509854
2025-07-22 17:54:22,GPI65015DFN,25,6000000,400,Dual Conduction,25,0.051533163
2025-07-22 17:54:23,GPI65015DFN,25,6000000,400,Dual Conduction,25,0.051552264
2025-07-22 17:54:25,GPI65015DFN,25,6000000,400,Dual Conduction,25,0.051557486
2025-07-22 17:54:27,GPI65015DFN,25,6000000,400,Dual Conduction,25,0.051581447
2025-07-22 17:54:29,GPI65015DFN,25,6000000,400,Dual Conduction,25,0.051589571
2025-07-22 17:54:31,GPI65015DFN,25,6000000,400,Dual Conduction,25,0.05160137
2025-07-22 17:54:33,GPI65015DFN,25,6000000,400,Dual Conduction,25,0.051586621
2025-07-22 17:54:35,GPI65015DFN,25,6000000,400,Dual Conduction,25,0.051571486
2025-07-22 17:54:37,GPI65015DFN,25,6000000,400,Dual Conduction,25,0.051565659
2025-07-22 17:54:39,GPI65015DFN,25,6000000,400,Dual Conduction,25,0.051560001
2025-07-22 17:54:41,GPI65015DFN,25,6000000,400,Dual Conduction,25,0.051559541
2025-07-22 17:54:43,GPI65015DFN,25,6000000,400,Dual Conduction,25,0.051527698
2025-07-22 17:54:45,GPI65015DFN,25,6000000,400,Dual Conduction,25,0.051525764
2025-07-22 17:54:47,GPI65015DFN,25,6000000,400,Dual Conduction,25,0.051519453
2025-07-22 17:54:49,GPI65015DFN,25,6000000,400,Dual Conduction,25,0.051518849

FINAL_READINGS,155.726937,3.3873748586087,0.051518849,6900000.0,0.944810602628883
