Timestamp,Device Name,Temperature (°C),Frequency (Hz),Voltage (V),Configuration,Duty Cycle (%),Current (A)
2025-07-23 17:02:14,GPI65015DFN,80,6000000,300,Dual Conduction,25,0.042100867
2025-07-23 17:02:16,GPI65015DFN,80,6000000,300,Dual Conduction,25,0.042104204
2025-07-23 17:02:18,GPI65015DFN,80,6000000,300,Dual Conduction,25,0.042076906
2025-07-23 17:02:20,GPI65015DFN,80,6000000,300,Dual Conduction,25,0.042109499
2025-07-23 17:02:22,GPI65015DFN,80,6000000,300,Dual Conduction,25,0.042095742
2025-07-23 17:02:24,GPI65015DFN,80,6000000,300,Dual Conduction,25,0.042101206
2025-07-23 17:02:26,GPI65015DFN,80,6000000,300,Dual Conduction,25,0.042088536
2025-07-23 17:02:28,GPI65015DFN,80,6000000,300,Dual Conduction,25,0.04207033
2025-07-23 17:02:30,GPI65015DFN,80,6000000,300,Dual Conduction,25,0.042104784
2025-07-23 17:02:32,GPI65015DFN,80,6000000,300,Dual Conduction,25,0.042122507
2025-07-23 17:02:34,GPI65015DFN,80,6000000,300,Dual Conduction,25,0.042108967
2025-07-23 17:02:36,GPI65015DFN,80,6000000,300,Dual Conduction,25,0.042092768
2025-07-23 17:02:38,GPI65015DFN,80,6000000,300,Dual Conduction,25,0.042085635
2025-07-23 17:02:40,GPI65015DFN,80,6000000,300,Dual Conduction,25,0.042092864
2025-07-23 17:02:41,GPI65015DFN,80,6000000,300,Dual Conduction,25,0.042092768
2025-07-23 17:02:43,GPI65015DFN,80,6000000,300,Dual Conduction,25,0.042080291
2025-07-23 17:02:45,GPI65015DFN,80,6000000,300,Dual Conduction,25,0.042073691
2025-07-23 17:02:47,GPI65015DFN,80,6000000,300,Dual Conduction,25,0.042072844
2025-07-23 17:02:49,GPI65015DFN,80,6000000,300,Dual Conduction,25,0.042055968
2025-07-23 17:02:51,GPI65015DFN,80,6000000,300,Dual Conduction,25,0.04205488
2025-07-23 17:02:53,GPI65015DFN,80,6000000,300,Dual Conduction,25,0.042061166
2025-07-23 17:02:54,GPI65015DFN,80,6000000,300,Dual Conduction,25,0.042062786
2025-07-23 17:02:56,GPI65015DFN,80,6000000,300,Dual Conduction,25,0.042063536
2025-07-23 17:02:58,GPI65015DFN,80,6000000,300,Dual Conduction,25,0.04209064
2025-07-23 17:03:00,GPI65015DFN,80,6000000,300,Dual Conduction,25,0.042090253
2025-07-23 17:03:02,GPI65015DFN,80,6000000,300,Dual Conduction,25,0.042077318
2025-07-23 17:03:04,GPI65015DFN,80,6000000,300,Dual Conduction,25,0.04201733
2025-07-23 17:03:06,GPI65015DFN,80,6000000,300,Dual Conduction,25,0.042038608
2025-07-23 17:03:07,GPI65015DFN,80,6000000,300,Dual Conduction,25,0.042024923
2025-07-23 17:03:09,GPI65015DFN,80,6000000,300,Dual Conduction,25,0.04202161
2025-07-23 17:03:11,GPI65015DFN,80,6000000,300,Dual Conduction,25,0.042028017
2025-07-23 17:03:13,GPI65015DFN,80,6000000,300,Dual Conduction,25,0.042038825

FINAL_READINGS,116.364646,2.5737429751149,0.042038825,6800000.0,0.7611396392294506
