Timestamp,Device Name,Temperature (°C),Frequency (Hz),Voltage (V),Configuration,Duty Cycle (%),Current (A)
2025-10-29 10:59:08,GPI65010,25,6000000,400,Single Conduction,50,0.057835992
2025-10-29 10:59:10,GPI65010,25,6000000,400,Single Conduction,50,0.057861114
2025-10-29 10:59:12,GPI65010,25,6000000,400,Single Conduction,50,0.057907464
2025-10-29 10:59:13,GPI65010,25,6000000,400,Single Conduction,50,0.057962954
2025-10-29 10:59:15,GPI65010,25,6000000,400,Single Conduction,50,0.058028429
2025-10-29 10:59:17,GPI65010,25,6000000,400,Single Conduction,50,0.058054566
2025-10-29 10:59:19,GPI65010,25,6000000,400,Single Conduction,50,0.05808832
2025-10-29 10:59:21,GPI65010,25,6000000,400,Single Conduction,50,0.058118833
2025-10-29 10:59:23,GPI65010,25,6000000,400,Single Conduction,50,0.058156237
2025-10-29 10:59:25,GPI65010,25,6000000,400,Single Conduction,50,0.058191393
2025-10-29 10:59:27,GPI65010,25,6000000,400,Single Conduction,50,0.058217361
2025-10-29 10:59:28,GPI65010,25,6000000,400,Single Conduction,50,0.058218497
2025-10-29 10:59:30,GPI65010,25,6000000,400,Single Conduction,50,0.058244803
2025-10-29 10:59:32,GPI65010,25,6000000,400,Single Conduction,50,0.058288784
2025-10-29 10:59:34,GPI65010,25,6000000,400,Single Conduction,50,0.058314849
2025-10-29 10:59:36,GPI65010,25,6000000,400,Single Conduction,50,0.058372587
2025-10-29 10:59:38,GPI65010,25,6000000,400,Single Conduction,50,0.058326044
2025-10-29 10:59:40,GPI65010,25,6000000,400,Single Conduction,50,0.058344032
2025-10-29 10:59:42,GPI65010,25,6000000,400,Single Conduction,50,0.058393623
2025-10-29 10:59:43,GPI65010,25,6000000,400,Single Conduction,50,0.058400707
2025-10-29 10:59:45,GPI65010,25,6000000,400,Single Conduction,50,0.058412724
2025-10-29 10:59:47,GPI65010,25,6000000,400,Single Conduction,50,0.058420147
2025-10-29 10:59:49,GPI65010,25,6000000,400,Single Conduction,50,0.058419856
2025-10-29 10:59:51,GPI65010,25,6000000,400,Single Conduction,50,0.058422323
2025-10-29 10:59:53,GPI65010,25,6000000,400,Single Conduction,50,0.058436008
2025-10-29 10:59:54,GPI65010,25,6000000,400,Single Conduction,50,0.058462072
2025-10-29 10:59:56,GPI65010,25,6000000,400,Single Conduction,50,0.058493577
2025-10-29 10:59:58,GPI65010,25,6000000,400,Single Conduction,50,0.05851454
2025-10-29 11:00:00,GPI65010,25,6000000,400,Single Conduction,50,0.058527185
2025-10-29 11:00:02,GPI65010,25,6000000,400,Single Conduction,50,0.05852218
2025-10-29 11:00:04,GPI65010,25,6000000,400,Single Conduction,50,0.058562099
2025-10-29 11:00:06,GPI65010,25,6000000,400,Single Conduction,50,0.058549429

FINAL_READINGS,117.612888,4.3341525215433,0.058549429,5500000.0,5.7652853530448,398.0
