Timestamp,Device Name,Temperature (°C),Frequency (Hz),Voltage (V),Configuration,Duty Cycle (%),Current (A)
2025-11-02 01:55:35,GPI65010,40,6000000,200,Single Conduction,50,0.033598752
2025-11-02 01:55:37,GPI65010,40,6000000,200,Single Conduction,50,0.033618482
2025-11-02 01:55:39,GPI65010,40,6000000,200,Single Conduction,50,0.033633618
2025-11-02 01:55:41,GPI65010,40,6000000,200,Single Conduction,50,0.033649044
2025-11-02 01:55:42,GPI65010,40,6000000,200,Single Conduction,50,0.033673174
2025-11-02 01:55:44,GPI65010,40,6000000,200,Single Conduction,50,0.033697812
2025-11-02 01:55:46,GPI65010,40,6000000,200,Single Conduction,50,0.03371817
2025-11-02 01:55:48,GPI65010,40,6000000,200,Single Conduction,50,0.033742059
2025-11-02 01:55:50,GPI65010,40,6000000,200,Single Conduction,50,0.033763699
2025-11-02 01:55:52,GPI65010,40,6000000,200,Single Conduction,50,0.033782461
2025-11-02 01:55:54,GPI65010,40,6000000,200,Single Conduction,50,0.033797041
2025-11-02 01:55:56,GPI65010,40,6000000,200,Single Conduction,50,0.033813966
2025-11-02 01:55:58,GPI65010,40,6000000,200,Single Conduction,50,0.033833551
2025-11-02 01:56:00,GPI65010,40,6000000,200,Single Conduction,50,0.03384755
2025-11-02 01:56:02,GPI65010,40,6000000,200,Single Conduction,50,0.033859204
2025-11-02 01:56:03,GPI65010,40,6000000,200,Single Conduction,50,0.033872744
2025-11-02 01:56:05,GPI65010,40,6000000,200,Single Conduction,50,0.033881739
2025-11-02 01:56:07,GPI65010,40,6000000,200,Single Conduction,50,0.033893465
2025-11-02 01:56:09,GPI65010,40,6000000,200,Single Conduction,50,0.033915758
2025-11-02 01:56:11,GPI65010,40,6000000,200,Single Conduction,50,0.033927122
2025-11-02 01:56:13,GPI65010,40,6000000,200,Single Conduction,50,0.033936406
2025-11-02 01:56:15,GPI65010,40,6000000,200,Single Conduction,50,0.033945231
2025-11-02 01:56:17,GPI65010,40,6000000,200,Single Conduction,50,0.033955169
2025-11-02 01:56:19,GPI65010,40,6000000,200,Single Conduction,50,0.033959231
2025-11-02 01:56:21,GPI65010,40,6000000,200,Single Conduction,50,0.033965662
2025-11-02 01:56:22,GPI65010,40,6000000,200,Single Conduction,50,0.033968733
2025-11-02 01:56:24,GPI65010,40,6000000,200,Single Conduction,50,0.03397589
2025-11-02 01:56:26,GPI65010,40,6000000,200,Single Conduction,50,0.033977993
2025-11-02 01:56:28,GPI65010,40,6000000,200,Single Conduction,50,0.033980532
2025-11-02 01:56:30,GPI65010,40,6000000,200,Single Conduction,50,0.033986117
2025-11-02 01:56:31,GPI65010,40,6000000,200,Single Conduction,50,0.033987423
2025-11-02 01:56:33,GPI65010,40,6000000,200,Single Conduction,50,0.033994072

FINAL_READINGS,57.6448483,2.0235287989055,0.033994072,5200000.0,2.8826426765224,202.0
