Timestamp,Device Name,Temperature (°C),Frequency (Hz),Voltage (V),Configuration,Duty Cycle (%),Current (A)
2025-10-29 10:52:21,GPI65010,25,6000000,400,Dual Conduction,50,0.058142093
2025-10-29 10:52:23,GPI65010,25,6000000,400,Dual Conduction,50,0.058180102
2025-10-29 10:52:24,GPI65010,25,6000000,400,Dual Conduction,50,0.058212839
2025-10-29 10:52:26,GPI65010,25,6000000,400,Dual Conduction,50,0.058243038
2025-10-29 10:52:28,GPI65010,25,6000000,400,Dual Conduction,50,0.058283247
2025-10-29 10:52:30,GPI65010,25,6000000,400,Dual Conduction,50,0.058404189
2025-10-29 10:52:32,GPI65010,25,6000000,400,Dual Conduction,50,0.05842196
2025-10-29 10:52:34,GPI65010,25,6000000,400,Dual Conduction,50,0.058494786
2025-10-29 10:52:36,GPI65010,25,6000000,400,Dual Conduction,50,0.05852762
2025-10-29 10:52:38,GPI65010,25,6000000,400,Dual Conduction,50,0.058555716
2025-10-29 10:52:39,GPI65010,25,6000000,400,Dual Conduction,50,0.058577477
2025-10-29 10:52:41,GPI65010,25,6000000,400,Dual Conduction,50,0.058596868
2025-10-29 10:52:43,GPI65010,25,6000000,400,Dual Conduction,50,0.058635191
2025-10-29 10:52:45,GPI65010,25,6000000,400,Dual Conduction,50,0.058667904
2025-10-29 10:52:47,GPI65010,25,6000000,400,Dual Conduction,50,0.058684829
2025-10-29 10:52:49,GPI65010,25,6000000,400,Dual Conduction,50,0.058711353
2025-10-29 10:52:51,GPI65010,25,6000000,400,Dual Conduction,50,0.058741243
2025-10-29 10:52:53,GPI65010,25,6000000,400,Dual Conduction,50,0.058696145
2025-10-29 10:52:55,GPI65010,25,6000000,400,Dual Conduction,50,0.058729613
2025-10-29 10:52:57,GPI65010,25,6000000,400,Dual Conduction,50,0.058749488
2025-10-29 10:52:58,GPI65010,25,6000000,400,Dual Conduction,50,0.05877519
2025-10-29 10:53:00,GPI65010,25,6000000,400,Dual Conduction,50,0.058798498
2025-10-29 10:53:02,GPI65010,25,6000000,400,Dual Conduction,50,0.058811071
2025-10-29 10:53:04,GPI65010,25,6000000,400,Dual Conduction,50,0.058853238
2025-10-29 10:53:06,GPI65010,25,6000000,400,Dual Conduction,50,0.058901209
2025-10-29 10:53:08,GPI65010,25,6000000,400,Dual Conduction,50,0.058902466
2025-10-29 10:53:10,GPI65010,25,6000000,400,Dual Conduction,50,0.058925871
2025-10-29 10:53:12,GPI65010,25,6000000,400,Dual Conduction,50,0.058930658
2025-10-29 10:53:13,GPI65010,25,6000000,400,Dual Conduction,50,0.058950364
2025-10-29 10:53:15,GPI65010,25,6000000,400,Dual Conduction,50,0.058964315
2025-10-29 10:53:17,GPI65010,25,6000000,400,Dual Conduction,50,0.058969755
2025-10-29 10:53:19,GPI65010,25,6000000,400,Dual Conduction,50,0.05899374

FINAL_READINGS,117.705904,4.3344431153263,0.05899374,5500000.0,5.7585586656679,400.0
