Timestamp,Device Name,Temperature (°C),Frequency (Hz),Voltage (V),Configuration,Duty Cycle (%),Current (A)
2025-11-01 22:56:14,GPI65010,80,6000000,300,Single Device,50,0.044420567
2025-11-01 22:56:16,GPI65010,80,6000000,300,Single Device,50,0.044403135
2025-11-01 22:56:18,GPI65010,80,6000000,300,Single Device,50,0.044408671
2025-11-01 22:56:20,GPI65010,80,6000000,300,Single Device,50,0.044410775
2025-11-01 22:56:21,GPI65010,80,6000000,300,Single Device,50,0.044414934
2025-11-01 22:56:23,GPI65010,80,6000000,300,Single Device,50,0.044421365
2025-11-01 22:56:25,GPI65010,80,6000000,300,Single Device,50,0.044409228
2025-11-01 22:56:27,GPI65010,80,6000000,300,Single Device,50,0.044399725
2025-11-01 22:56:29,GPI65010,80,6000000,300,Single Device,50,0.0443946
2025-11-01 22:56:31,GPI65010,80,6000000,300,Single Device,50,0.044392955
2025-11-01 22:56:33,GPI65010,80,6000000,300,Single Device,50,0.044391456
2025-11-01 22:56:35,GPI65010,80,6000000,300,Single Device,50,0.044389135
2025-11-01 22:56:37,GPI65010,80,6000000,300,Single Device,50,0.044364473
2025-11-01 22:56:38,GPI65010,80,6000000,300,Single Device,50,0.044363312
2025-11-01 22:56:40,GPI65010,80,6000000,300,Single Device,50,0.044366214
2025-11-01 22:56:42,GPI65010,80,6000000,300,Single Device,50,0.044367665
2025-11-01 22:56:44,GPI65010,80,6000000,300,Single Device,50,0.044363482
2025-11-01 22:56:46,GPI65010,80,6000000,300,Single Device,50,0.044368221
2025-11-01 22:56:48,GPI65010,80,6000000,300,Single Device,50,0.044361983
2025-11-01 22:56:50,GPI65010,80,6000000,300,Single Device,50,0.044369164
2025-11-01 22:56:51,GPI65010,80,6000000,300,Single Device,50,0.044370542
2025-11-01 22:56:53,GPI65010,80,6000000,300,Single Device,50,0.044374048
2025-11-01 22:56:55,GPI65010,80,6000000,300,Single Device,50,0.044368994
2025-11-01 22:56:57,GPI65010,80,6000000,300,Single Device,50,0.044380673
2025-11-01 22:56:59,GPI65010,80,6000000,300,Single Device,50,0.04438193
2025-11-01 22:57:01,GPI65010,80,6000000,300,Single Device,50,0.044375257
2025-11-01 22:57:03,GPI65010,80,6000000,300,Single Device,50,0.044367205
2025-11-01 22:57:05,GPI65010,80,6000000,300,Single Device,50,0.044355914
2025-11-01 22:57:07,GPI65010,80,6000000,300,Single Device,50,0.044347282
2025-11-01 22:57:09,GPI65010,80,6000000,300,Single Device,50,0.044325884
2025-11-01 22:57:10,GPI65010,80,6000000,300,Single Device,50,0.044320275
2025-11-01 22:57:12,GPI65010,80,6000000,300,Single Device,50,0.044322088
2025-11-01 22:57:14,GPI65010,80,6000000,300,Single Device,50,0.044322426

FINAL_READINGS,90.9598162,3.3555151020372,0.044322426,5300000.0,4.5562360131585,300.0
