Timestamp,Device Name,Temperature (°C),Frequency (Hz),Voltage (V),Configuration,Duty Cycle (%),Current (A)
2025-12-03 02:19:16,GS66504B,25,6000000,200,Single Device,50,0.017873465
2025-12-03 02:19:18,GS66504B,25,6000000,200,Single Device,50,0.017917615
2025-12-03 02:19:19,GS66504B,25,6000000,200,Single Device,50,0.017959469
2025-12-03 02:19:21,GS66504B,25,6000000,200,Single Device,50,0.017996607
2025-12-03 02:19:23,GS66504B,25,6000000,200,Single Device,50,0.018040322
2025-12-03 02:19:25,GS66504B,25,6000000,200,Single Device,50,0.01808174
2025-12-03 02:19:27,GS66504B,25,6000000,200,Single Device,50,0.018115952
2025-12-03 02:19:29,GS66504B,25,6000000,200,Single Device,50,0.018151712
2025-12-03 02:19:31,GS66504B,25,6000000,200,Single Device,50,0.018186409
2025-12-03 02:19:33,GS66504B,25,6000000,200,Single Device,50,0.018220791
2025-12-03 02:19:35,GS66504B,25,6000000,200,Single Device,50,0.0182492
2025-12-03 02:19:37,GS66504B,25,6000000,200,Single Device,50,0.018280052
2025-12-03 02:19:39,GS66504B,25,6000000,200,Single Device,50,0.018348333
2025-12-03 02:19:41,GS66504B,25,6000000,200,Single Device,50,0.01832853
2025-12-03 02:19:43,GS66504B,25,6000000,200,Single Device,50,0.018353023
2025-12-03 02:19:45,GS66504B,25,6000000,200,Single Device,50,0.018378338
2025-12-03 02:19:47,GS66504B,25,6000000,200,Single Device,50,0.018403315
2025-12-03 02:19:48,GS66504B,25,6000000,200,Single Device,50,0.018425075
2025-12-03 02:19:50,GS66504B,25,6000000,200,Single Device,50,0.018446401
2025-12-03 02:19:52,GS66504B,25,6000000,200,Single Device,50,0.018467001
2025-12-03 02:19:54,GS66504B,25,6000000,200,Single Device,50,0.018486344
2025-12-03 02:19:56,GS66504B,25,6000000,200,Single Device,50,0.018507476
2025-12-03 02:19:58,GS66504B,25,6000000,200,Single Device,50,0.018525562
2025-12-03 02:20:00,GS66504B,25,6000000,200,Single Device,50,0.01854268
2025-12-03 02:20:02,GS66504B,25,6000000,200,Single Device,50,0.018560161
2025-12-03 02:20:03,GS66504B,25,6000000,200,Single Device,50,0.018575926
2025-12-03 02:20:05,GS66504B,25,6000000,200,Single Device,50,0.018592826
2025-12-03 02:20:07,GS66504B,25,6000000,200,Single Device,50,0.018609316
2025-12-03 02:20:09,GS66504B,25,6000000,200,Single Device,50,0.018625032
2025-12-03 02:20:11,GS66504B,25,6000000,200,Single Device,50,0.0186385
2025-12-03 02:20:13,GS66504B,25,6000000,200,Single Device,50,0.018651435
2025-12-03 02:20:15,GS66504B,25,6000000,200,Single Device,50,0.018663694

FINAL_READINGS,57.877674,7.905145998967478,0.018663694,6000000.0,1.70895879412,2.55967961465
