Timestamp,Device Name,Temperature (°C),Frequency (Hz),Voltage (V),Configuration,Duty Cycle (%),Current (A)
2025-11-20 17:02:29,GS66504B,25,6000000,400,Single Conduction,50,0.034107663
2025-11-20 17:02:31,GS66504B,25,6000000,400,Single Conduction,50,0.034156456
2025-11-20 17:02:33,GS66504B,25,6000000,400,Single Conduction,50,0.034205441
2025-11-20 17:02:35,GS66504B,25,6000000,400,Single Conduction,50,0.034249495
2025-11-20 17:02:37,GS66504B,25,6000000,400,Single Conduction,50,0.034294588
2025-11-20 17:02:38,GS66504B,25,6000000,400,Single Conduction,50,0.034341905
2025-11-20 17:02:40,GS66504B,25,6000000,400,Single Conduction,50,0.034380325
2025-11-20 17:02:42,GS66504B,25,6000000,400,Single Conduction,50,0.034420848
2025-11-20 17:02:44,GS66504B,25,6000000,400,Single Conduction,50,0.034458253
2025-11-20 17:02:46,GS66504B,25,6000000,400,Single Conduction,50,0.034488524
2025-11-20 17:02:48,GS66504B,25,6000000,400,Single Conduction,50,0.034524961
2025-11-20 17:02:49,GS66504B,25,6000000,400,Single Conduction,50,0.034557312
2025-11-20 17:02:51,GS66504B,25,6000000,400,Single Conduction,50,0.034586931
2025-11-20 17:02:53,GS66504B,25,6000000,400,Single Conduction,50,0.034618655
2025-11-20 17:02:55,GS66504B,25,6000000,400,Single Conduction,50,0.03464559
2025-11-20 17:02:57,GS66504B,25,6000000,400,Single Conduction,50,0.034677844
2025-11-20 17:02:59,GS66504B,25,6000000,400,Single Conduction,50,0.034705481
2025-11-20 17:03:01,GS66504B,25,6000000,400,Single Conduction,50,0.034731327
2025-11-20 17:03:02,GS66504B,25,6000000,400,Single Conduction,50,0.034758141
2025-11-20 17:03:04,GS66504B,25,6000000,400,Single Conduction,50,0.034775647
2025-11-20 17:03:06,GS66504B,25,6000000,400,Single Conduction,50,0.034800986
2025-11-20 17:03:08,GS66504B,25,6000000,400,Single Conduction,50,0.034823158
2025-11-20 17:03:10,GS66504B,25,6000000,400,Single Conduction,50,0.034841364
2025-11-20 17:03:11,GS66504B,25,6000000,400,Single Conduction,50,0.034863173
2025-11-20 17:03:13,GS66504B,25,6000000,400,Single Conduction,50,0.034878527
2025-11-20 17:03:15,GS66504B,25,6000000,400,Single Conduction,50,0.034904446
2025-11-20 17:03:17,GS66504B,25,6000000,400,Single Conduction,50,0.03491905
2025-11-20 17:03:19,GS66504B,25,6000000,400,Single Conduction,50,0.034936362
2025-11-20 17:03:21,GS66504B,25,6000000,400,Single Conduction,50,0.034955608
2025-11-20 17:03:23,GS66504B,25,6000000,400,Single Conduction,50,0.034977248
2025-11-20 17:03:24,GS66504B,25,6000000,400,Single Conduction,50,0.034994705
2025-11-20 17:03:26,GS66504B,25,6000000,400,Single Conduction,50,0.035013685
2025-11-20 17:03:28,GS66504B,25,6000000,400,Single Conduction,50,0.035026451

FINAL_READINGS,111.00303,3.3463746592395,0.035026451,6600000.0,1.5152e-07,396.0
