Timestamp,Device Name,Temperature (°C),Frequency (Hz),Voltage (V),Configuration,Duty Cycle (%),Current (A)
2025-10-06 01:35:05,EPC2307,80,13000000,100,Dual Conduction,25,0.031163886
2025-10-06 01:35:07,EPC2307,80,13000000,100,Dual Conduction,25,0.031240121
2025-10-06 01:35:08,EPC2307,80,13000000,100,Dual Conduction,25,0.031225517
2025-10-06 01:35:10,EPC2307,80,13000000,100,Dual Conduction,25,0.031234657
2025-10-06 01:35:12,EPC2307,80,13000000,100,Dual Conduction,25,0.031249913
2025-10-06 01:35:14,EPC2307,80,13000000,100,Dual Conduction,25,0.031235648
2025-10-06 01:35:16,EPC2307,80,13000000,100,Dual Conduction,25,0.031256151
2025-10-06 01:35:18,EPC2307,80,13000000,100,Dual Conduction,25,0.031412369
2025-10-06 01:35:19,EPC2307,80,13000000,100,Dual Conduction,25,0.031390415
2025-10-06 01:35:22,EPC2307,80,13000000,100,Dual Conduction,25,0.031394671
2025-10-06 01:35:24,EPC2307,80,13000000,100,Dual Conduction,25,0.031446969
2025-10-06 01:35:26,EPC2307,80,13000000,100,Dual Conduction,25,0.031429729
2025-10-06 01:35:28,EPC2307,80,13000000,100,Dual Conduction,25,0.031479419
2025-10-06 01:35:29,EPC2307,80,13000000,100,Dual Conduction,25,0.031490203
2025-10-06 01:35:31,EPC2307,80,13000000,100,Dual Conduction,25,0.031580558
2025-10-06 01:35:33,EPC2307,80,13000000,100,Dual Conduction,25,0.031510561
2025-10-06 01:35:35,EPC2307,80,13000000,100,Dual Conduction,25,0.031470667
2025-10-06 01:35:37,EPC2307,80,13000000,100,Dual Conduction,25,0.031469869
2025-10-06 01:35:39,EPC2307,80,13000000,100,Dual Conduction,25,0.031487834
2025-10-06 01:35:41,EPC2307,80,13000000,100,Dual Conduction,25,0.031490759
2025-10-06 01:35:43,EPC2307,80,13000000,100,Dual Conduction,25,0.031481692
2025-10-06 01:35:45,EPC2307,80,13000000,100,Dual Conduction,25,0.031459375
2025-10-06 01:35:47,EPC2307,80,13000000,100,Dual Conduction,25,0.031599418
2025-10-06 01:35:49,EPC2307,80,13000000,100,Dual Conduction,25,0.031489985
2025-10-06 01:35:51,EPC2307,80,13000000,100,Dual Conduction,25,0.031528623
2025-10-06 01:35:53,EPC2307,80,13000000,100,Dual Conduction,25,0.031500721
2025-10-06 01:35:55,EPC2307,80,13000000,100,Dual Conduction,25,0.031519991
2025-10-06 01:35:57,EPC2307,80,13000000,100,Dual Conduction,25,0.031511263
2025-10-06 01:35:59,EPC2307,80,13000000,100,Dual Conduction,25,0.031556114
2025-10-06 01:36:01,EPC2307,80,13000000,100,Dual Conduction,25,0.031511238
2025-10-06 01:36:03,EPC2307,80,13000000,100,Dual Conduction,25,0.031468007
2025-10-06 01:36:05,EPC2307,80,13000000,100,Dual Conduction,25,0.031566849

FINAL_READINGS,35.5180739,3.4840252582322,0.031566849,15200000.0,4.5981983809142,102.0
