Timestamp,Device Name,Temperature (°C),Frequency (Hz),Voltage (V),Configuration,Duty Cycle (%),Current (A)
2025-07-15 21:53:31,GPI65030DFN,25,13000000,300,Single Device,25,0.066686094
2025-07-15 21:53:33,GPI65030DFN,25,13000000,300,Single Device,25,0.066724272
2025-07-15 21:53:35,GPI65030DFN,25,13000000,300,Single Device,25,0.066749563
2025-07-15 21:53:36,GPI65030DFN,25,13000000,300,Single Device,25,0.066760854
2025-07-15 21:53:38,GPI65030DFN,25,13000000,300,Single Device,25,0.066794269
2025-07-15 21:53:40,GPI65030DFN,25,13000000,300,Single Device,25,0.066807858
2025-07-15 21:53:42,GPI65030DFN,25,13000000,300,Single Device,25,0.066828409
2025-07-15 21:53:44,GPI65030DFN,25,13000000,300,Single Device,25,0.066854377
2025-07-15 21:53:46,GPI65030DFN,25,13000000,300,Single Device,25,0.066857424
2025-07-15 21:53:48,GPI65030DFN,25,13000000,300,Single Device,25,0.066865959
2025-07-15 21:53:49,GPI65030DFN,25,13000000,300,Single Device,25,0.066889509
2025-07-15 21:53:51,GPI65030DFN,25,13000000,300,Single Device,25,0.066896714
2025-07-15 21:53:53,GPI65030DFN,25,13000000,300,Single Device,25,0.066928122
2025-07-15 21:53:55,GPI65030DFN,25,13000000,300,Single Device,25,0.066945458
2025-07-15 21:53:57,GPI65030DFN,25,13000000,300,Single Device,25,0.066957958
2025-07-15 21:53:59,GPI65030DFN,25,13000000,300,Single Device,25,0.066963495
2025-07-15 21:54:01,GPI65030DFN,25,13000000,300,Single Device,25,0.06697365
2025-07-15 21:54:03,GPI65030DFN,25,13000000,300,Single Device,25,0.066968911
2025-07-15 21:54:05,GPI65030DFN,25,13000000,300,Single Device,25,0.066969733
2025-07-15 21:54:07,GPI65030DFN,25,13000000,300,Single Device,25,0.066999086
2025-07-15 21:54:09,GPI65030DFN,25,13000000,300,Single Device,25,0.067020943
2025-07-15 21:54:11,GPI65030DFN,25,13000000,300,Single Device,25,0.067020266
2025-07-15 21:54:12,GPI65030DFN,25,13000000,300,Single Device,25,0.0670237
2025-07-15 21:54:14,GPI65030DFN,25,13000000,300,Single Device,25,0.067014367
2025-07-15 21:54:16,GPI65030DFN,25,13000000,300,Single Device,25,0.067025271
2025-07-15 21:54:18,GPI65030DFN,25,13000000,300,Single Device,25,0.067036128
2025-07-15 21:54:20,GPI65030DFN,25,13000000,300,Single Device,25,0.067032694
2025-07-15 21:54:22,GPI65030DFN,25,13000000,300,Single Device,25,0.067039996
2025-07-15 21:54:24,GPI65030DFN,25,13000000,300,Single Device,25,0.067049015
2025-07-15 21:54:26,GPI65030DFN,25,13000000,300,Single Device,25,0.067064416
2025-07-15 21:54:28,GPI65030DFN,25,13000000,300,Single Device,25,0.067079359
2025-07-15 21:54:30,GPI65030DFN,25,13000000,300,Single Device,25,0.067100031

FINAL_READINGS,117.602126,5.3216642147592,0.067100031,13600000.0,1.4384189596807
