Timestamp,Device Name,Temperature (°C),Frequency (Hz),Voltage (V),Configuration,Duty Cycle (%),Current (A)
2025-09-28 22:04:10,EPC2307,40,6000000,200,Dual Conduction,50,0.016105112
2025-09-28 22:04:12,EPC2307,40,6000000,200,Dual Conduction,50,0.016103443
2025-09-28 22:04:14,EPC2307,40,6000000,200,Dual Conduction,50,0.016102815
2025-09-28 22:04:16,EPC2307,40,6000000,200,Dual Conduction,50,0.016102283
2025-09-28 22:04:18,EPC2307,40,6000000,200,Dual Conduction,50,0.01610134
2025-09-28 22:04:20,EPC2307,40,6000000,200,Dual Conduction,50,0.016101775
2025-09-28 22:04:22,EPC2307,40,6000000,200,Dual Conduction,50,0.016099309
2025-09-28 22:04:23,EPC2307,40,6000000,200,Dual Conduction,50,0.016101461
2025-09-28 22:04:25,EPC2307,40,6000000,200,Dual Conduction,50,0.016100421
2025-09-28 22:04:27,EPC2307,40,6000000,200,Dual Conduction,50,0.016098874
2025-09-28 22:04:29,EPC2307,40,6000000,200,Dual Conduction,50,0.016097834
2025-09-28 22:04:31,EPC2307,40,6000000,200,Dual Conduction,50,0.016100735
2025-09-28 22:04:33,EPC2307,40,6000000,200,Dual Conduction,50,0.016097858
2025-09-28 22:04:35,EPC2307,40,6000000,200,Dual Conduction,50,0.016098003
2025-09-28 22:04:36,EPC2307,40,6000000,200,Dual Conduction,50,0.016101146
2025-09-28 22:04:38,EPC2307,40,6000000,200,Dual Conduction,50,0.0160981
2025-09-28 22:04:40,EPC2307,40,6000000,200,Dual Conduction,50,0.016100542
2025-09-28 22:04:42,EPC2307,40,6000000,200,Dual Conduction,50,0.016098197
2025-09-28 22:04:44,EPC2307,40,6000000,200,Dual Conduction,50,0.016096794
2025-09-28 22:04:46,EPC2307,40,6000000,200,Dual Conduction,50,0.016097882
2025-09-28 22:04:48,EPC2307,40,6000000,200,Dual Conduction,50,0.016097689
2025-09-28 22:04:49,EPC2307,40,6000000,200,Dual Conduction,50,0.016097447
2025-09-28 22:04:51,EPC2307,40,6000000,200,Dual Conduction,50,0.016097955
2025-09-28 22:04:53,EPC2307,40,6000000,200,Dual Conduction,50,0.01609648
2025-09-28 22:04:55,EPC2307,40,6000000,200,Dual Conduction,50,0.016095343
2025-09-28 22:04:57,EPC2307,40,6000000,200,Dual Conduction,50,0.0160959
2025-09-28 22:04:59,EPC2307,40,6000000,200,Dual Conduction,50,0.016095126
2025-09-28 22:05:00,EPC2307,40,6000000,200,Dual Conduction,50,0.0160944
2025-09-28 22:05:02,EPC2307,40,6000000,200,Dual Conduction,50,0.01609411
2025-09-28 22:05:04,EPC2307,40,6000000,200,Dual Conduction,50,0.016094908
2025-09-28 22:05:06,EPC2307,40,6000000,200,Dual Conduction,50,0.016094642
2025-09-28 22:05:08,EPC2307,40,6000000,200,Dual Conduction,50,0.0160944
2025-09-28 22:05:10,EPC2307,40,6000000,200,Dual Conduction,50,0.016093941

FINAL_READINGS,25.3783905,1.64927639891,0.016093941,5200000.0,2.2366366085705,100.0
