Timestamp,Device Name,Temperature (°C),Frequency (Hz),Voltage (V),Configuration,Duty Cycle (%),Current (A)
2025-09-28 22:01:39,EPC2307,40,6000000,200,Single Conduction,50,0.016640957
2025-09-28 22:01:40,EPC2307,40,6000000,200,Single Conduction,50,0.016640788
2025-09-28 22:01:42,EPC2307,40,6000000,200,Single Conduction,50,0.016647534
2025-09-28 22:01:44,EPC2307,40,6000000,200,Single Conduction,50,0.016638467
2025-09-28 22:01:46,EPC2307,40,6000000,200,Single Conduction,50,0.016640063
2025-09-28 22:01:48,EPC2307,40,6000000,200,Single Conduction,50,0.016640619
2025-09-28 22:01:50,EPC2307,40,6000000,200,Single Conduction,50,0.016641441
2025-09-28 22:01:52,EPC2307,40,6000000,200,Single Conduction,50,0.016651983
2025-09-28 22:01:54,EPC2307,40,6000000,200,Single Conduction,50,0.016651886
2025-09-28 22:01:56,EPC2307,40,6000000,200,Single Conduction,50,0.016653192
2025-09-28 22:01:57,EPC2307,40,6000000,200,Single Conduction,50,0.016652563
2025-09-28 22:01:59,EPC2307,40,6000000,200,Single Conduction,50,0.016653216
2025-09-28 22:02:01,EPC2307,40,6000000,200,Single Conduction,50,0.016653748
2025-09-28 22:02:03,EPC2307,40,6000000,200,Single Conduction,50,0.016654473
2025-09-28 22:02:05,EPC2307,40,6000000,200,Single Conduction,50,0.016655053
2025-09-28 22:02:07,EPC2307,40,6000000,200,Single Conduction,50,0.016655344
2025-09-28 22:02:09,EPC2307,40,6000000,200,Single Conduction,50,0.016656166
2025-09-28 22:02:11,EPC2307,40,6000000,200,Single Conduction,50,0.016656528
2025-09-28 22:02:12,EPC2307,40,6000000,200,Single Conduction,50,0.016656939
2025-09-28 22:02:14,EPC2307,40,6000000,200,Single Conduction,50,0.01665706
2025-09-28 22:02:16,EPC2307,40,6000000,200,Single Conduction,50,0.016657109
2025-09-28 22:02:18,EPC2307,40,6000000,200,Single Conduction,50,0.016657423
2025-09-28 22:02:20,EPC2307,40,6000000,200,Single Conduction,50,0.01665764
2025-09-28 22:02:22,EPC2307,40,6000000,200,Single Conduction,50,0.016657906
2025-09-28 22:02:23,EPC2307,40,6000000,200,Single Conduction,50,0.0166603
2025-09-28 22:02:25,EPC2307,40,6000000,200,Single Conduction,50,0.016658608
2025-09-28 22:02:27,EPC2307,40,6000000,200,Single Conduction,50,0.016659357
2025-09-28 22:02:29,EPC2307,40,6000000,200,Single Conduction,50,0.016664967
2025-09-28 22:02:31,EPC2307,40,6000000,200,Single Conduction,50,0.016659696
2025-09-28 22:02:33,EPC2307,40,6000000,200,Single Conduction,50,0.016659309
2025-09-28 22:02:34,EPC2307,40,6000000,200,Single Conduction,50,0.01665191
2025-09-28 22:02:36,EPC2307,40,6000000,200,Single Conduction,50,0.016650725
2025-09-28 22:02:38,EPC2307,40,6000000,200,Single Conduction,50,0.016650943

FINAL_READINGS,25.376472,1.6574447803773,0.016650943,5200000.0,2.31879889094,100.0
