Timestamp,Device Name,Temperature (°C),Frequency (Hz),Voltage (V),Configuration,Duty Cycle (%),Current (A)
2025-11-20 19:04:09,GS66504B,40,6000000,400,Single Conduction,25,0.021723186
2025-11-20 19:04:10,GS66504B,40,6000000,400,Single Conduction,25,0.021674393
2025-11-20 19:04:12,GS66504B,40,6000000,400,Single Conduction,25,0.021627245
2025-11-20 19:04:14,GS66504B,40,6000000,400,Single Conduction,25,0.021585295
2025-11-20 19:04:16,GS66504B,40,6000000,400,Single Conduction,25,0.021546948
2025-11-20 19:04:18,GS66504B,40,6000000,400,Single Conduction,25,0.021516483
2025-11-20 19:04:20,GS66504B,40,6000000,400,Single Conduction,25,0.021487324
2025-11-20 19:04:22,GS66504B,40,6000000,400,Single Conduction,25,0.021459542
2025-11-20 19:04:24,GS66504B,40,6000000,400,Single Conduction,25,0.021438314
2025-11-20 19:04:25,GS66504B,40,6000000,400,Single Conduction,25,0.021410678
2025-11-20 19:04:27,GS66504B,40,6000000,400,Single Conduction,25,0.02139721
2025-11-20 19:04:29,GS66504B,40,6000000,400,Single Conduction,25,0.021380454
2025-11-20 19:04:31,GS66504B,40,6000000,400,Single Conduction,25,0.021364496
2025-11-20 19:04:33,GS66504B,40,6000000,400,Single Conduction,25,0.021347958
2025-11-20 19:04:35,GS66504B,40,6000000,400,Single Conduction,25,0.021331082
2025-11-20 19:04:37,GS66504B,40,6000000,400,Single Conduction,25,0.021317638
2025-11-20 19:04:39,GS66504B,40,6000000,400,Single Conduction,25,0.021305767
2025-11-20 19:04:41,GS66504B,40,6000000,400,Single Conduction,25,0.021295322
2025-11-20 19:04:43,GS66504B,40,6000000,400,Single Conduction,25,0.021287802
2025-11-20 19:04:45,GS66504B,40,6000000,400,Single Conduction,25,0.021276269
2025-11-20 19:04:46,GS66504B,40,6000000,400,Single Conduction,25,0.02126725
2025-11-20 19:04:48,GS66504B,40,6000000,400,Single Conduction,25,0.021257917
2025-11-20 19:04:50,GS66504B,40,6000000,400,Single Conduction,25,0.021251341
2025-11-20 19:04:52,GS66504B,40,6000000,400,Single Conduction,25,0.021243894
2025-11-20 19:04:54,GS66504B,40,6000000,400,Single Conduction,25,0.021237051
2025-11-20 19:04:56,GS66504B,40,6000000,400,Single Conduction,25,0.021231103
2025-11-20 19:04:58,GS66504B,40,6000000,400,Single Conduction,25,0.021224454
2025-11-20 19:05:00,GS66504B,40,6000000,400,Single Conduction,25,0.021217563
2025-11-20 19:05:01,GS66504B,40,6000000,400,Single Conduction,25,0.021212147
2025-11-20 19:05:03,GS66504B,40,6000000,400,Single Conduction,25,0.021207505
2025-11-20 19:05:05,GS66504B,40,6000000,400,Single Conduction,25,0.02120516
2025-11-20 19:05:07,GS66504B,40,6000000,400,Single Conduction,25,0.021197132
