Timestamp,Device Name,Temperature (°C),Frequency (Hz),Voltage (V),Configuration,Duty Cycle (%),Current (A)
2025-12-03 03:00:20,GS66504B,25,6000000,400,Single Device,25,0.018290449
2025-12-03 03:00:24,GS66504B,25,6000000,400,Single Device,25,0.018284598
2025-12-03 03:00:26,GS66504B,25,6000000,400,Single Device,25,0.01827923
2025-12-03 03:00:28,GS66504B,25,6000000,400,Single Device,25,0.018275966
2025-12-03 03:00:30,GS66504B,25,6000000,400,Single Device,25,0.018273355
2025-12-03 03:00:33,GS66504B,25,6000000,400,Single Device,25,0.018268205
2025-12-03 03:00:35,GS66504B,25,6000000,400,Single Device,25,0.018269172
2025-12-03 03:00:37,GS66504B,25,6000000,400,Single Device,25,0.018266246
2025-12-03 03:00:39,GS66504B,25,6000000,400,Single Device,25,0.018264796
2025-12-03 03:00:41,GS66504B,25,6000000,400,Single Device,25,0.01826349
2025-12-03 03:00:45,GS66504B,25,6000000,400,Single Device,25,0.018262257
2025-12-03 03:00:46,GS66504B,25,6000000,400,Single Device,25,0.018265352
2025-12-03 03:00:48,GS66504B,25,6000000,400,Single Device,25,0.018260347
2025-12-03 03:00:50,GS66504B,25,6000000,400,Single Device,25,0.018260855
2025-12-03 03:00:52,GS66504B,25,6000000,400,Single Device,25,0.018262015
2025-12-03 03:00:56,GS66504B,25,6000000,400,Single Device,25,0.018259839
2025-12-03 03:00:58,GS66504B,25,6000000,400,Single Device,25,0.018259089
2025-12-03 03:01:00,GS66504B,25,6000000,400,Single Device,25,0.018258001
2025-12-03 03:01:02,GS66504B,25,6000000,400,Single Device,25,0.018256889
2025-12-03 03:01:05,GS66504B,25,6000000,400,Single Device,25,0.018256236
2025-12-03 03:01:07,GS66504B,25,6000000,400,Single Device,25,0.018256647
2025-12-03 03:01:09,GS66504B,25,6000000,400,Single Device,25,0.018256019
2025-12-03 03:01:11,GS66504B,25,6000000,400,Single Device,25,0.018254278
2025-12-03 03:01:13,GS66504B,25,6000000,400,Single Device,25,0.018254302
2025-12-03 03:01:17,GS66504B,25,6000000,400,Single Device,25,0.01825747
2025-12-03 03:01:19,GS66504B,25,6000000,400,Single Device,25,0.018257083

FINAL_READINGS,166.730386,18.914823210956175,0.018257083,6400000.0,3.9931929279713,3.5216016654854
