Timestamp,Device Name,Temperature (°C),Frequency (Hz),Voltage (V),Configuration,Duty Cycle (%),Current (A)
2025-11-20 18:44:15,GS66504B,80,6000000,300,Dual Conduction,25,0.02119839
2025-11-20 18:44:17,GS66504B,80,6000000,300,Dual Conduction,25,0.021068986
2025-11-20 18:44:19,GS66504B,80,6000000,300,Dual Conduction,25,0.020971885
2025-11-20 18:44:21,GS66504B,80,6000000,300,Dual Conduction,25,0.020894584
2025-11-20 18:44:23,GS66504B,80,6000000,300,Dual Conduction,25,0.020828818
2025-11-20 18:44:25,GS66504B,80,6000000,300,Dual Conduction,25,0.020777487
2025-11-20 18:44:27,GS66504B,80,6000000,300,Dual Conduction,25,0.020723883
2025-11-20 18:44:29,GS66504B,80,6000000,300,Dual Conduction,25,0.020671585
2025-11-20 18:44:31,GS66504B,80,6000000,300,Dual Conduction,25,0.020623131
2025-11-20 18:44:33,GS66504B,80,6000000,300,Dual Conduction,25,0.020581955
2025-11-20 18:44:35,GS66504B,80,6000000,300,Dual Conduction,25,0.02055456
2025-11-20 18:44:37,GS66504B,80,6000000,300,Dual Conduction,25,0.020540368
2025-11-20 18:44:39,GS66504B,80,6000000,300,Dual Conduction,25,0.020530769
2025-11-20 18:44:40,GS66504B,80,6000000,300,Dual Conduction,25,0.020524748
2025-11-20 18:44:42,GS66504B,80,6000000,300,Dual Conduction,25,0.02051012
2025-11-20 18:44:44,GS66504B,80,6000000,300,Dual Conduction,25,0.02049056
2025-11-20 18:44:46,GS66504B,80,6000000,300,Dual Conduction,25,0.020468001
2025-11-20 18:44:48,GS66504B,80,6000000,300,Dual Conduction,25,0.020446531
2025-11-20 18:44:50,GS66504B,80,6000000,300,Dual Conduction,25,0.020432193
2025-11-20 18:44:52,GS66504B,80,6000000,300,Dual Conduction,25,0.02042095
2025-11-20 18:44:54,GS66504B,80,6000000,300,Dual Conduction,25,0.020411109
2025-11-20 18:44:56,GS66504B,80,6000000,300,Dual Conduction,25,0.020400591
2025-11-20 18:44:58,GS66504B,80,6000000,300,Dual Conduction,25,0.020394329
2025-11-20 18:45:00,GS66504B,80,6000000,300,Dual Conduction,25,0.02038548
2025-11-20 18:45:01,GS66504B,80,6000000,300,Dual Conduction,25,0.020377549
2025-11-20 18:45:04,GS66504B,80,6000000,300,Dual Conduction,25,0.020374454
2025-11-20 18:45:05,GS66504B,80,6000000,300,Dual Conduction,25,0.020373173
2025-11-20 18:45:07,GS66504B,80,6000000,300,Dual Conduction,25,0.020371674
2025-11-20 18:45:09,GS66504B,80,6000000,300,Dual Conduction,25,0.020366064
2025-11-20 18:45:11,GS66504B,80,6000000,300,Dual Conduction,25,0.020356659
2025-11-20 18:45:13,GS66504B,80,6000000,300,Dual Conduction,25,0.020347495
2025-11-20 18:45:15,GS66504B,80,6000000,300,Dual Conduction,25,0.020342514

FINAL_READINGS,118.333787,2.806758880879075,0.020342514,6500000.0,2.5574374993642,298.0
